provider,external_account_id,athlete_id,provider_display_name,match_method,match_status,source_file,source_row_number
strava,34827695,92ddcb68-bf93-462b-bf0e-cbf6e0459b0d,Ole Jakob Solbu,metadata_external_id,resolved,cleaned_athlete_metadata.csv,325
strava,35097302,fbeea229-2be3-4d32-8065-26ab92dee36e,Ziad Audah,metadata_external_id,resolved,cleaned_athlete_metadata.csv,459
strava,35428770,0ad32459-503f-4da9-b872-8bacc4cd168c,Luca Thompson,metadata_external_id,resolved,cleaned_athlete_metadata.csv,266
strava,35680056,0a4e9838-315d-44f0-8069-1d49af3c7a17,Chandler Gibbens,metadata_external_id,resolved,cleaned_athlete_metadata.csv,75
strava,3593920,79f7c8cc-b56d-4e25-9f0f-8edad2e71d3a,Samuel Tanner,metadata_external_id,resolved,cleaned_athlete_metadata.csv,381
strava,35983960,1fcdc29f-a02b-43cf-9982-06accfac9a3b,Sarah Calvert,metadata_external_id,resolved,cleaned_athlete_metadata.csv,383
strava,36042703,64a5b62e-3ee0-411a-965b-53e8a9adb8f3,Silvia Oggioni,metadata_external_id,resolved,cleaned_athlete_metadata.csv,405
strava,36047007,d6b4e614-1e1f-4691-b4ad-b10b30fea3c9,Daiki Hattori,metadata_external_id,resolved,cleaned_athlete_metadata.csv,95
strava,36474939,e386d3a2-4035-437a-a8bc-94fcec1e231d,Roy Hoornweg,metadata_external_id,resolved,cleaned_athlete_metadata.csv,362
strava,36628860,a5a25f03-6902-4fc2-aeb1-5209d00146e7,Cameron Avery,metadata_external_id,resolved,cleaned_athlete_metadata.csv,64
strava,3672145,e375ccce-a122-4dfb-a9fb-ee4875faaf86,Baldvin Magnusson,metadata_external_id,resolved,cleaned_athlete_metadata.csv,38
strava,36750101,4f5ffe1e-8400-4195-8195-42e68131dd60,tom dodd,metadata_external_id,resolved,cleaned_athlete_metadata.csv,431
strava,36760710,0e443801-9e81-496f-911b-b72cd8ebf5e3,Luke McCann,metadata_external_id,resolved,cleaned_athlete_metadata.csv,274
strava,37389921,ebe185bb-3e64-4582-ae38-2205a67155a8,Jessica Kain,metadata_external_id,resolved,cleaned_athlete_metadata.csv,201
strava,37392546,375538cd-62be-47e4-b4d3-dfb87ba3e39e,Anthony Camerieri,metadata_external_id,resolved,cleaned_athlete_metadata.csv,33
strava,37651602,2c771c21-6019-45b5-b333-4a5b987204fa,Lauren Gregory,metadata_external_id,resolved,cleaned_athlete_metadata.csv,253
strava,37674562,97afb339-5dbf-4bd4-a379-e35633e493e5,Peter Smith,metadata_external_id,resolved,cleaned_athlete_metadata.csv,340
strava,37868862,a4c9829e-038a-414b-b316-8c35171d5ec5,simon mwangi,metadata_external_id,resolved,cleaned_athlete_metadata.csv,407
strava,38105995,cc34b203-07fa-47a7-b95a-0b878d22b05b,Joey Nokes,metadata_external_id,resolved,cleaned_athlete_metadata.csv,206
strava,38210378,b926d901-a291-426d-9999-e4bc24357cc1,Christian Noble,metadata_external_id,resolved,cleaned_athlete_metadata.csv,81
strava,38389393,29c9ae35-6473-47db-9b23-e4395c706bb0,Rob Napolitano,metadata_external_id,resolved,cleaned_athlete_metadata.csv,353
strava,3875855,192666df-c347-41f5-9b8c-56cc6a0f8b38,Bruno Pierru,metadata_external_id,resolved,cleaned_athlete_metadata.csv,59
strava,38758598,f5584e07-a0f4-48c3-8c92-043c2124348a,Juliette Thomas,metadata_external_id,resolved,cleaned_athlete_metadata.csv,227
strava,39092505,f7cc1fac-a5b4-4189-a81b-b5ae2e7acd9d,Romain Legendre,metadata_external_id,resolved,cleaned_athlete_metadata.csv,356
strava,39319235,9230b537-b523-4789-b09d-a6cd888108c9,Tyler Bilyard,metadata_external_id,resolved,cleaned_athlete_metadata.csv,436
strava,39397963,db38d90d-c072-4e85-a9c3-9518237f3094,Kate Current,metadata_external_id,resolved,cleaned_athlete_metadata.csv,230
strava,3941512,8b0b4ac2-5282-4f7f-9076-a6781813be37,Stephen Evans,metadata_external_id,resolved,cleaned_athlete_metadata.csv,413
strava,3943693,2dcfc7d1-fe4a-4945-8e53-4434eeae7f4e,Kyle Langford,metadata_external_id,resolved,cleaned_athlete_metadata.csv,250
strava,39909333,7ec09997-64af-4eed-9f48-06894a9a8b1f,Camden Gilmore,metadata_external_id,resolved,cleaned_athlete_metadata.csv,63
strava,40048824,2ee5f13f-9b17-4986-a3c1-1f83ac42fff6,Morgan Pearson,metadata_external_id,resolved,cleaned_athlete_metadata.csv,310
strava,40298930,b1055dc0-aa9e-43ed-99c8-553dc4fa013f,Waleed Suliman,metadata_external_id,resolved,cleaned_athlete_metadata.csv,443
strava,40310033,418830fb-02ba-4e53-af60-009ac120f38d,Cristhian Zamora,metadata_external_id,resolved,cleaned_athlete_metadata.csv,94
strava,40390930,408b13b8-f463-4997-b29e-e6a3d77b765d,Sean Dolan,metadata_external_id,resolved,cleaned_athlete_metadata.csv,392
strava,40483545,ab4c0bba-2508-4772-8aa4-b8aef6941722,Matthew Richtman,metadata_external_id,resolved,cleaned_athlete_metadata.csv,293
strava,40541312,0ee50611-28b6-435f-ba94-467d2511d89b,Émile Toupin,metadata_external_id,resolved,cleaned_athlete_metadata.csv,461
strava,40609729,9b940e1f-ed14-4b14-b644-84cff2f4519e,Meredith Rizzo,metadata_external_id,resolved,cleaned_athlete_metadata.csv,300
strava,40701290,2b65398f-5ce4-44d7-a384-724d396e5d6a,Simon Debognies,metadata_external_id,resolved,cleaned_athlete_metadata.csv,406
strava,40799987,93cf093c-d5a7-4a35-82d4-7a2b6e33b509,Allie Buchalski,metadata_external_id,resolved,cleaned_athlete_metadata.csv,20
strava,40806845,364214ee-b748-471d-8c5b-21181372b3d8,Mariska Parewyck,metadata_external_id,resolved,cleaned_athlete_metadata.csv,286
strava,41072820,3a161856-febb-4cf0-8887-38de8c01dc8e,Clayton Murphy,metadata_external_id,resolved,cleaned_athlete_metadata.csv,85
strava,41804724,ad75590a-abe5-4506-96a8-423ee2f074ec,Sarah McDonald,metadata_external_id,resolved,cleaned_athlete_metadata.csv,387
strava,41839883,9921b768-86d7-4d66-9ac0-7b000a4499b0,Tim Vincent,metadata_external_id,resolved,cleaned_athlete_metadata.csv,426
strava,42139655,1f360289-99df-4131-aa15-7b12bf077da3,Sebastian Hendel,metadata_external_id,resolved,cleaned_athlete_metadata.csv,395
strava,42575476,ea563569-bbc6-4cba-b7a0-fb6057d15bf0,Florence Caron,metadata_external_id,resolved,cleaned_athlete_metadata.csv,138
strava,42578650,2db2c764-4b21-4fdc-be8a-a98e61d81db1,Sarah Billings,metadata_external_id,resolved,cleaned_athlete_metadata.csv,382
strava,42631475,33805c19-8865-4eb4-8dd7-858bf2d5d808,Shuhei Yamamoto,metadata_external_id,resolved,cleaned_athlete_metadata.csv,401
strava,4298711,40b91176-d9e9-4ade-b392-eede5f18399d,Ryan Clarke,metadata_external_id,resolved,cleaned_athlete_metadata.csv,365
strava,43139783,1b166ca1-4107-439a-bbe6-bde14e00e69e,Brett Gardner,metadata_external_id,resolved,cleaned_athlete_metadata.csv,54
strava,43228727,63a976b4-f5a7-4c65-b529-fbf210e292e2,Jan Badia,metadata_external_id,resolved,cleaned_athlete_metadata.csv,192
strava,43503052,a82111f3-e205-4366-bb17-7048abb3b2de,Benjamin Allen,metadata_external_id,resolved,cleaned_athlete_metadata.csv,46
strava,43648976,3a806da2-2510-46a9-a49f-d4d5f81cef90,Tinoda Matsatsa,metadata_external_id,resolved,cleaned_athlete_metadata.csv,428
strava,43684184,203eaed0-8692-4f34-b3ab-79eb36e59b16,Marisa Howard,metadata_external_id,resolved,cleaned_athlete_metadata.csv,285
strava,43853389,01f5b708-552e-4afc-b375-8f7c619e0c8c,Roxane Cleppe,metadata_external_id,resolved,cleaned_athlete_metadata.csv,361
strava,44007546,976b513c-1fe7-48ba-8691-5a07b992861e,Abdihamid nur,metadata_external_id,resolved,cleaned_athlete_metadata.csv,4
strava,44196401,8adee9ac-cff3-420d-859f-7d4f99ab82e7,Mahadi Abdi Ali,metadata_external_id,resolved,cleaned_athlete_metadata.csv,277
strava,44215632,fe530f7c-c6cb-4fef-8f74-80028d0802ad,Sarah Sellers,metadata_external_id,resolved,cleaned_athlete_metadata.csv,388
strava,44278789,971c86e4-052e-4110-b8e2-fbd1a6feae23,Jordan Macintosh,metadata_external_id,resolved,cleaned_athlete_metadata.csv,214
strava,44331112,cf018523-2579-448c-9fb0-f2e95b38de3b,YUSUKE NISHIYAMA,metadata_external_id,resolved,cleaned_athlete_metadata.csv,456
strava,44368138,5f4edc7f-b816-4cf3-a62e-7ad4ccd276d4,Romain Mornet,metadata_external_id,resolved,cleaned_athlete_metadata.csv,357
strava,44564763,c28020db-d6c8-4821-86ba-76219a5c965d,Yazmine Wright,metadata_external_id,resolved,cleaned_athlete_metadata.csv,450
strava,4483415,06bdbb34-e5ad-41bf-9c56-0fa221d6f57b,Charlotte Purdue,metadata_external_id,resolved,cleaned_athlete_metadata.csv,79
strava,45191607,3be7693e-2d67-4423-a8d8-ff9d9f2d6b0c,Thomas Piquart,metadata_external_id,resolved,cleaned_athlete_metadata.csv,423
strava,45537525,624930b5-5d55-4918-846d-3b8ea5b7c977,Thomas Bridger,metadata_external_id,resolved,cleaned_athlete_metadata.csv,421
strava,45951923,a4f31c12-bb60-414b-8c5e-9b535b894f9b,Levi Taylor,metadata_external_id,resolved,cleaned_athlete_metadata.csv,260
strava,46054215,b5f5cac4-b274-4911-826e-b8b7ca1bcc4c,Christian Patzka,metadata_external_id,resolved,cleaned_athlete_metadata.csv,82
strava,46128288,210387df-4e03-4cc8-955f-b6d2ce3ea460,Jack Lunn,metadata_external_id,resolved,cleaned_athlete_metadata.csv,179
strava,46478486,57f3f95b-567e-42ce-8b23-04bca5c78e23,Méline Rollin,metadata_external_id,resolved,cleaned_athlete_metadata.csv,312
strava,46492412,28e97143-f9a9-4cf4-a9b8-1face97443ce,Alex Phillip,metadata_external_id,resolved,cleaned_athlete_metadata.csv,17
strava,46514749,eaf6d12a-1c94-4db0-922c-8970e7c40a62,Alexander Korczynski,metadata_external_id,resolved,cleaned_athlete_metadata.csv,18
strava,46643128,dd96bc54-b400-49a5-bfcb-d4a353dfa710,Adam Spencer,metadata_external_id,resolved,cleaned_athlete_metadata.csv,9
strava,46695698,1bda5356-665f-4899-834e-07750c840ae5,William Battershill,metadata_external_id,resolved,cleaned_athlete_metadata.csv,446
strava,46787646,12a2ff10-719c-43a3-a3b2-3c51da6b36d2,Eliott Crestan,metadata_external_id,resolved,cleaned_athlete_metadata.csv,116
strava,46801273,e3b41639-260c-45af-8b86-e30c4144efba,Hayley Kitching,metadata_external_id,resolved,cleaned_athlete_metadata.csv,158
strava,46880353,59209639-d884-41a4-b70b-3996c0dc52ba,Casey Comber,metadata_external_id,resolved,cleaned_athlete_metadata.csv,73
strava,47153030,e3d84d5d-859e-47c2-935d-5cbea2317a4b,Sadie Engelhardt,metadata_external_id,resolved,cleaned_athlete_metadata.csv,371
strava,47231766,42382123-ca4c-4e00-8226-da70cc55a444,Ignacio Erario,metadata_external_id,resolved,cleaned_athlete_metadata.csv,169
strava,47414877,609449c8-e05e-448a-9014-665eab49f145,Robin Oester,metadata_external_id,resolved,cleaned_athlete_metadata.csv,354
strava,48092419,e149b2ac-ef73-4f0e-9333-de5533869071,brian kiptum,metadata_external_id,resolved,cleaned_athlete_metadata.csv,58
strava,4814818,b09bc196-0e8f-4449-9548-99c5094e8a9a,Adam Fogg,metadata_external_id,resolved,cleaned_athlete_metadata.csv,8
strava,48312027,46705d85-b987-414a-a33e-84a9e353a99c,Foster Malleck,metadata_external_id,resolved,cleaned_athlete_metadata.csv,141
strava,48348730,350d853e-fd7b-4da3-b30d-b59699c903c3,JaQuavious Harris,metadata_external_id,resolved,cleaned_athlete_metadata.csv,194
strava,48454776,825589f2-5b2a-4452-a39f-7e3c3069a6bd,Agathe Delahoutre,metadata_external_id,resolved,cleaned_athlete_metadata.csv,10
strava,48545297,cf9374bc-e68f-4ed1-b36c-9657de0946e3,Parker Wolfe,metadata_external_id,resolved,cleaned_athlete_metadata.csv,333
strava,48696680,9b20ebf6-411f-4f6c-b9af-04bbc992cb4f,Quentin Tison,metadata_external_id,resolved,cleaned_athlete_metadata.csv,342
strava,48797626,e8cdecb3-5839-4028-b915-18cd7f74a4aa,Sarah Madeleine,metadata_external_id,resolved,cleaned_athlete_metadata.csv,386
strava,4882648,c47ca1a4-739d-4be5-94d1-818a476c0aaa,Mike Foppen,metadata_external_id,resolved,cleaned_athlete_metadata.csv,304
strava,49012071,29430aed-6031-400f-82c0-c5ec7f7a3e7a,Jack Balick,metadata_external_id,resolved,cleaned_athlete_metadata.csv,177
strava,49103935,10f0c322-43f5-4317-940a-c59ed83f30e1,Tyler Wirth,metadata_external_id,resolved,cleaned_athlete_metadata.csv,437
strava,49179005,cf4232d5-97cd-4feb-a47a-28f7250979cc,Michaela Meyer,metadata_external_id,resolved,cleaned_athlete_metadata.csv,302
strava,49240561,f7bc9709-81e9-4a0b-a57a-7c88174339c1,Abby Nichols,metadata_external_id,resolved,cleaned_athlete_metadata.csv,3
strava,49265326,cda90c72-e69f-451e-9466-045942069c0a,Dina Aleksandrova,metadata_external_id,resolved,cleaned_athlete_metadata.csv,109
strava,4928335,ee3a8d9e-a643-428d-9395-2d3b87adafc0,JP Flavin,metadata_external_id,resolved,cleaned_athlete_metadata.csv,222
strava,49440369,f0d417da-d2ea-43e3-bd7b-9219b1dcb80f,HIDEYUKI TANAKA,metadata_external_id,resolved,cleaned_athlete_metadata.csv,165
strava,49462685,a398b825-5d55-43e0-b734-0b0bb8650d15,Kate Mitchell,metadata_external_id,resolved,cleaned_athlete_metadata.csv,232
strava,49509743,c04a3076-2e4e-4d41-b981-f0f0ddefab58,Hazem Miawad,metadata_external_id,resolved,cleaned_athlete_metadata.csv,159
strava,49565163,0a024422-4ffa-4aed-8353-52ad419eec62,Wes Ferguson,metadata_external_id,resolved,cleaned_athlete_metadata.csv,444
strava,49628215,ed1f5f07-3d47-42d0-99fa-c2bb1422e92a,Irvette Van Zyl,metadata_external_id,resolved,cleaned_athlete_metadata.csv,171
strava,49947604,4b11f433-46c7-4b89-9eae-22bcd9c24bc6,CJ Singleton,metadata_external_id,resolved,cleaned_athlete_metadata.csv,84
strava,50043425,eeddaa08-aedd-478e-927c-cffdbe041364,Nick Dahl,metadata_external_id,resolved,cleaned_athlete_metadata.csv,316
strava,50044591,1316eb8f-4f64-48b5-87f1-f11fa0228531,Morgan Beadlescomb,metadata_external_id,resolved,cleaned_athlete_metadata.csv,308
strava,50116782,8f15cbbc-c46e-45e2-8975-3d241558e51d,Isaiah Harris,metadata_external_id,resolved,cleaned_athlete_metadata.csv,174
strava,50765671,70507f65-8c46-4094-9692-20e6f3360d53,Shane Cohen,metadata_external_id,resolved,cleaned_athlete_metadata.csv,397
strava,51425538,524018c9-a0f8-4636-8a1a-5b96754fb8a6,Tuğba Güvenç,metadata_external_id,resolved,cleaned_athlete_metadata.csv,435
strava,5181205,b958c2e8-996b-417a-a2b5-7c6ffd70074f,Max Davies,metadata_external_id,resolved,cleaned_athlete_metadata.csv,295
strava,51826918,2881d3dd-0132-4d5b-a49c-df88369f5aed,Kerem Ayhan,metadata_external_id,resolved,cleaned_athlete_metadata.csv,240
strava,51901865,1669d866-7aa9-491e-a892-7ea5c815803b,Marco Langon,metadata_external_id,resolved,cleaned_athlete_metadata.csv,283
strava,51932246,d1830b3a-c73d-44c2-82db-3ca1a8a72143,ellie baker,metadata_external_id,resolved,cleaned_athlete_metadata.csv,117
strava,52075256,e505d87e-883a-4160-8dba-d7e9ad2ada9a,Gary Martin,metadata_external_id,resolved,cleaned_athlete_metadata.csv,144
strava,52102056,3e486f3e-5eff-47e0-958e-fa7956b8666b,kayley delay,metadata_external_id,resolved,cleaned_athlete_metadata.csv,234
strava,52304194,9dccde77-a368-4698-84f1-389a0ffbc53d,Thomas De Bock,metadata_external_id,resolved,cleaned_athlete_metadata.csv,422
strava,52417936,5e87b9a0-97dc-4e6b-9cfb-9fc04195bfce,Callum Elson,metadata_external_id,resolved,cleaned_athlete_metadata.csv,62
strava,52526147,e498249c-d7e5-4d78-aa86-eb493aa81765,Joris Keppens,metadata_external_id,resolved,cleaned_athlete_metadata.csv,216
strava,52774592,9ba9ed70-7d24-4aa7-9d69-cf78b8a74a87,Luciano Fiore,metadata_external_id,resolved,cleaned_athlete_metadata.csv,270
strava,53067537,2120deac-db90-42ab-b884-1c815f112c47,Cillian Kirwan,metadata_external_id,resolved,cleaned_athlete_metadata.csv,83
strava,53091912,176b61e7-11c0-486d-899e-145bfa5b8336,George Couttie,metadata_external_id,resolved,cleaned_athlete_metadata.csv,145
strava,53421784,fcb602af-d7bf-422b-81f1-c268ccf859d9,Rebecca Bassett,metadata_external_id,resolved,cleaned_athlete_metadata.csv,345
strava,53485505,d6aec82d-543e-42b5-afe6-19356a0d70cf,Madison Neuner,metadata_external_id,resolved,cleaned_athlete_metadata.csv,276
strava,53810642,5609d48c-187d-4910-9a89-04c35d424bda,Jennifer Nesbitt,metadata_external_id,resolved,cleaned_athlete_metadata.csv,198
strava,53868866,407a83dc-bf67-4233-b6eb-4508f722b03a,katie camarena,metadata_external_id,resolved,cleaned_athlete_metadata.csv,233
strava,53922774,dfb8cbd2-5ff9-4b19-98f0-65c500a56fed,Jennifer Randall,metadata_external_id,resolved,cleaned_athlete_metadata.csv,199
strava,54176296,760bebe2-5155-4fd9-907c-aae21510c437,Sam Parsons,metadata_external_id,resolved,cleaned_athlete_metadata.csv,377
strava,54593767,b557e90b-4e18-4a87-be9b-e155fc0a26de,Daniel Michalski,metadata_external_id,resolved,cleaned_athlete_metadata.csv,99
strava,54874775,f405d393-83b4-44da-aa96-29db42958258,Lauren Hagans,metadata_external_id,resolved,cleaned_athlete_metadata.csv,254
strava,54943881,d9d5b356-1db2-4e07-b6b8-a3b6393eeebc,Riley Flemington,metadata_external_id,resolved,cleaned_athlete_metadata.csv,351
strava,55255852,3091d63c-13ae-4b9d-9119-150d7105f8c6,Sarah Klein,metadata_external_id,resolved,cleaned_athlete_metadata.csv,385
strava,55489425,810ff8e6-8fb2-4f23-96aa-2d1c80142c77,Timo Benitz,metadata_external_id,resolved,cleaned_athlete_metadata.csv,427
strava,55975379,e8d5b035-afb7-43d6-b312-a69f74e48369,Cari Hughes,metadata_external_id,resolved,cleaned_athlete_metadata.csv,66
strava,56092465,72e25dcc-48d4-4f94-806f-5ffb6b1526f7,Valentin Bresc,metadata_external_id,resolved,cleaned_athlete_metadata.csv,438
strava,56168841,c2d432ec-0c12-4460-a98a-298936aab95e,Hobbs Kessler,metadata_external_id,resolved,cleaned_athlete_metadata.csv,167
strava,56592626,dd9c2e45-f95a-4a35-9d2d-39ef2963f21c,Kevin Robertson,metadata_external_id,resolved,cleaned_athlete_metadata.csv,241
strava,5665278,51ac502d-6ba1-4d06-b0a6-0df5c732adca,Dillon Maggard,metadata_external_id,resolved,cleaned_athlete_metadata.csv,108
strava,56812301,f95eee18-7c98-4de1-9f4e-73551aee280c,Gabriela DeBues-Stafford,metadata_external_id,resolved,cleaned_athlete_metadata.csv,143
strava,57217273,216f71f0-f707-4d68-8e44-a877bda2ddf4,Grace Barnett,metadata_external_id,resolved,cleaned_athlete_metadata.csv,150
strava,57348015,4877d04c-02e8-4235-ba8c-b634c25eec2b,Jude Wheeler-Dee,metadata_external_id,resolved,cleaned_athlete_metadata.csv,224
strava,57973023,2f879ecd-6448-418a-8fd2-49db182eccff,Anna Gibson,metadata_external_id,resolved,cleaned_athlete_metadata.csv,29
strava,5797327,718d674a-cb13-4520-89fd-64a9cd54b9b3,Said Mechaal,metadata_external_id,resolved,cleaned_athlete_metadata.csv,373
strava,58262623,a7a3c1fd-c952-402a-a64a-6e51f36d937e,Conor Murphy,metadata_external_id,resolved,cleaned_athlete_metadata.csv,91
strava,58369394,94769f06-d319-44bf-9a24-f20442ddd7a1,Jerrell Mock,metadata_external_id,resolved,cleaned_athlete_metadata.csv,200
strava,58424776,fecce026-9411-4a9e-9098-332998705907,Emily MacKay,metadata_external_id,resolved,cleaned_athlete_metadata.csv,121
strava,58499394,7a74d071-72fc-44aa-b367-aaee2dad6312,Parker Stokes,metadata_external_id,resolved,cleaned_athlete_metadata.csv,332
strava,58587312,9904d248-c987-4827-a124-938035d3bda9,Giovanna Epis,metadata_external_id,resolved,cleaned_athlete_metadata.csv,147
strava,58635794,88120fc5-3cf0-42be-bd5d-49c559b9c5cc,Damien Dilcher,metadata_external_id,resolved,cleaned_athlete_metadata.csv,96
strava,58940900,e039bfb3-1804-4292-9816-985080cbb174,Dillan Van Rooyen,metadata_external_id,resolved,cleaned_athlete_metadata.csv,107
strava,59060047,21b3be31-4c66-4d2d-b8e3-8c56c920e835,Kristina Hendel,metadata_external_id,resolved,cleaned_athlete_metadata.csv,248
strava,59215429,5d613635-6a1a-4af2-9f0f-775ea5d7128d,Sage Hurta-Klecker,metadata_external_id,resolved,cleaned_athlete_metadata.csv,372
strava,59301037,c0f9d882-cb09-42e4-b13e-5148eed1f676,Olga Nyzhnyk,metadata_external_id,resolved,cleaned_athlete_metadata.csv,326
strava,59722793,c4617582-9b8c-4c11-8994-812cb746dd1d,Ryu Takaku,metadata_external_id,resolved,cleaned_athlete_metadata.csv,369
strava,60077877,8e5c6225-a799-4610-8d60-249ec366fd45,Aiden Coles,metadata_external_id,resolved,cleaned_athlete_metadata.csv,13
strava,60155357,7670db0f-b078-4697-84d9-1bccab7c85ff,Youssef BENZAMIA,metadata_external_id,resolved,cleaned_athlete_metadata.csv,453
strava,60178349,b073aa1f-3ebb-4289-98da-e837fc19b725,Zalen Nelson,metadata_external_id,resolved,cleaned_athlete_metadata.csv,458
strava,60337129,7ebdb654-987d-4a39-acf6-e4f76529f52c,Chamar Chambers,metadata_external_id,resolved,cleaned_athlete_metadata.csv,74
strava,60508941,15c4a1fc-267b-46da-af39-3764e1ff7cb3,Boniface Kibiwott,metadata_external_id,resolved,cleaned_athlete_metadata.csv,50
strava,61174400,59e29e27-51e0-4de2-82c4-4e30f4e8ae87,Jack Higgins,metadata_external_id,resolved,cleaned_athlete_metadata.csv,178
strava,61783860,1c432806-76db-41bf-a04a-bd37727dc5b0,Shane Streich,metadata_external_id,resolved,cleaned_athlete_metadata.csv,398
strava,6193172,c6182aa7-e7c8-4369-903c-1dab8124a2bf,Brett Robinson,metadata_external_id,resolved,cleaned_athlete_metadata.csv,55
strava,61941233,8c95702c-3358-4307-b3ca-29c52e2da1bb,Elias Ngeny,metadata_external_id,resolved,cleaned_athlete_metadata.csv,115
strava,6296853,dc2b60e1-48bb-4c98-a943-0526792a5ac4,Cole Sprout,metadata_external_id,resolved,cleaned_athlete_metadata.csv,87
strava,63449551,c91e7d9d-c5b1-49d7-b810-5bf8957f94b3,Olivia Markezich,metadata_external_id,resolved,cleaned_athlete_metadata.csv,329
strava,64218328,f87ed156-900c-4043-934c-f142f61b77a5,Bobby Poynter,metadata_external_id,resolved,cleaned_athlete_metadata.csv,49
strava,64360338,026036e5-00e2-4a3d-a309-142117b998d3,Hamza SAHLI,metadata_external_id,resolved,cleaned_athlete_metadata.csv,153
strava,6448444,c39fbb4c-f6c4-4511-9dc4-0ebf730ae3fa,Kate Grace,metadata_external_id,resolved,cleaned_athlete_metadata.csv,231
strava,6579855,9a66f0df-58cf-46b0-9d57-502dcfde2b43,Tom Hendrikse,metadata_external_id,resolved,cleaned_athlete_metadata.csv,432
strava,6604642,a0d55503-8892-4522-9763-851eb8143db0,Leslie Sexton,metadata_external_id,resolved,cleaned_athlete_metadata.csv,258
strava,66783639,622fcdfe-8968-4452-a01f-05f05abe6d1f,Duncan Perrillat,metadata_external_id,resolved,cleaned_athlete_metadata.csv,112
strava,67065684,696821ce-3848-476f-bc83-2054d6a14d81,Hicham Ouladha,metadata_external_id,resolved,cleaned_athlete_metadata.csv,164
strava,6816684,a6cee0f8-48c7-4bd5-8352-ec8fd19ac57d,Bastien AUGUSTO,metadata_external_id,resolved,cleaned_athlete_metadata.csv,41
strava,68238567,73d35dad-cf09-414b-8933-c614d55e948c,takashi soma,metadata_external_id,resolved,cleaned_athlete_metadata.csv,417
strava,68982579,a6812f2b-20a9-46d2-983e-5a667281287a,Sebastian Fernandez,metadata_external_id,resolved,cleaned_athlete_metadata.csv,394
strava,6906691,edb6f774-39bd-4b71-a30f-5a16f1411786,Austin Vancil,metadata_external_id,resolved,cleaned_athlete_metadata.csv,36
strava,69143721,f8f60a68-23a9-45cf-bf47-713ef1522794,Jonathan Grahn,metadata_external_id,resolved,cleaned_athlete_metadata.csv,212
strava,69562064,561c6b2e-df79-4435-bcf4-b4c4f1994c77,José Carlos Pinto,metadata_external_id,resolved,cleaned_athlete_metadata.csv,221
strava,69886154,90058055-ced9-4c04-bb76-fb88f91d1ca7,Maël Gouyette,metadata_external_id,resolved,cleaned_athlete_metadata.csv,296
strava,7018180,1bc92261-6d24-47e6-ab26-0d51b9d04523,Fabienne Schlumpf,metadata_external_id,resolved,cleaned_athlete_metadata.csv,133
strava,7059429,3827b312-4864-4c4b-b3cc-5b0a69452963,Eric Avila,metadata_external_id,resolved,cleaned_athlete_metadata.csv,124
strava,7075179,8fa444f5-8afa-4e0c-b2e3-b5f838dbcc92,Remyo Tielsema,metadata_external_id,resolved,cleaned_athlete_metadata.csv,349
strava,70760138,c9fc7c6f-c3a2-44ac-a8cb-2ead5162c9ce,sheila chepkirui,metadata_external_id,resolved,cleaned_athlete_metadata.csv,399
strava,71517556,12403ac1-e986-46ea-b5aa-eee2213e483f,Mehdi Kadri,metadata_external_id,resolved,cleaned_athlete_metadata.csv,297
strava,7320900,212d2bbe-a55f-4d03-9517-93d22912a75a,Robin van Riel,metadata_external_id,resolved,cleaned_athlete_metadata.csv,355
strava,7327132,f384ad12-7041-44d5-809a-65b490e23a25,Charles Philibert-Thiboutot,metadata_external_id,resolved,cleaned_athlete_metadata.csv,76
strava,73380869,08a76bc2-d932-4b2a-8d76-cfc6314ef2b3,Zouhair Talbi,metadata_external_id,resolved,cleaned_athlete_metadata.csv,460
strava,73487204,67addba1-977a-400b-8317-58fbace72689,Kirami Collin Yego,metadata_external_id,resolved,cleaned_athlete_metadata.csv,244
strava,73659831,d92f496b-1357-4d00-8021-e365d79fa27d,Evan Jenkins,metadata_external_id,resolved,cleaned_athlete_metadata.csv,132
strava,74184450,76e00b5b-ddcf-47eb-9bec-06efbc10fea8,Alec Basten,metadata_external_id,resolved,cleaned_athlete_metadata.csv,14
strava,74286940,44388438-1873-4d73-bdb4-bcfb2b97dee7,Naoki Aiba,metadata_external_id,resolved,cleaned_athlete_metadata.csv,313
strava,74338147,62383d1e-3681-4b9d-a51f-b008ca17bb98,Erin Strzelecki,metadata_external_id,resolved,cleaned_athlete_metadata.csv,127
strava,74623854,8e8ce01d-0589-4ae4-9189-ea58e9370b3c,Abel Teffra,metadata_external_id,resolved,cleaned_athlete_metadata.csv,6
strava,75222533,3f2526c1-75da-4752-9344-ac90da9ca04a,Patrick Kiprop,metadata_external_id,resolved,cleaned_athlete_metadata.csv,335
strava,7677443,e1ac05a6-8a16-4641-9e38-8318a376e492,Charles Wheeler,metadata_external_id,resolved,cleaned_athlete_metadata.csv,77
strava,7774046,fd3579a7-1ec1-400e-8355-7d1b96bb976c,Toby Gillen,metadata_external_id,resolved,cleaned_athlete_metadata.csv,429
strava,77830180,6398a51e-9d17-487b-847c-2de3d894631f,Keisuke Yokota,metadata_external_id,resolved,cleaned_athlete_metadata.csv,236
strava,7814602,c621b439-5280-4431-9629-66ea4369760b,Natasha wodak,metadata_external_id,resolved,cleaned_athlete_metadata.csv,314
