source_file,sha256,byte_count,row_count,schema_signature,schema_columns_json,extraction_time_utc,source_system,source_role,source_commit,read_error
external-drive/elite-endurance-viz-data-dump/data_0402251458H/merged_athlete_metadata.csv,be402c96ba574ad9eb3027165867388837256201f1458d0a92f10ec863cd9b2e,77309,460,b521fc7b0e8e74785f6c869d8f00db251009aef14befd35feb1af95baa4e12e8,"[""Athlete Name"",""Total_Run_Distance_km"",""Avg_Weekly_Run_Mileage_km"",""Total_Run_Hours"",""Avg_Weekly_Run_Hours"",""Total_Ride_Hours"",""Total_Swim_Hours"",""Total_Other_Hours"",""Competitor"",""Nat"",""Gender"",""Mark"",""Discipline"",""Number_of_events"",""Avg_Run_Pace_min_per_km""]",2026-09-02T18:00:00Z,world_athletics,curated_candidate,external-offline-backup,
external-drive/elite-endurance-viz-data-dump/data_0402251458H/metadata/athlete_statistics.csv,1f90d253ddfe98b2a881d6ba4e56e7308efb2a6e6cbae0942eecbc7786a3d30e,54022,676,211a98bfa696f5c85427179f13937fc337cf58d1921ee98384b73fb219adc366,"[""Athlete ID"",""Athlete Name"",""Consistency Percentage"",""Standard Deviation"",""Median-to-Mean Ratio"",""Max-to-Median Ratio"",""No Data Count""]",2026-09-02T18:00:00Z,unknown_legacy,curated_candidate,external-offline-backup,
external-drive/elite-endurance-viz-data-dump/data_0402251458H/metadata/backup/20250203_154856_indiv_activities_full.csv,58bf2ef1974c4a6b837968d8c87c3afdc95a24dc3d2bf94da8f69bdd1181d026,20578701,120303,00af9903ee9944e3c6dcd69e30a8d0e615533155cd8d84966de0222f63c39566,"[""Unnamed: 0"",""Athlete ID"",""Athlete Name"",""Activity ID"",""Activity Name"",""Description"",""Start Date"",""Elapsed Time"",""Type"",""Location"",""Pace (min/mi)"",""Pace (min/km)"",""Time (min)"",""Distance (km)"",""Activity Time (s)""]",2026-09-02T18:00:00Z,strava,backup,external-offline-backup,
external-drive/elite-endurance-viz-data-dump/data_0402251458H/metadata/backup/20250203_155452_indiv_activities_full.csv,58bf2ef1974c4a6b837968d8c87c3afdc95a24dc3d2bf94da8f69bdd1181d026,20578701,120303,00af9903ee9944e3c6dcd69e30a8d0e615533155cd8d84966de0222f63c39566,"[""Unnamed: 0"",""Athlete ID"",""Athlete Name"",""Activity ID"",""Activity Name"",""Description"",""Start Date"",""Elapsed Time"",""Type"",""Location"",""Pace (min/mi)"",""Pace (min/km)"",""Time (min)"",""Distance (km)"",""Activity Time (s)""]",2026-09-02T18:00:00Z,strava,backup,external-offline-backup,
external-drive/elite-endurance-viz-data-dump/data_0402251458H/metadata/backup/20250203_211627_cleaned_athlete_metadata.csv,99e98bdd40d9acb94f92688350f0aaf01507e3d2c3409fc8a8b070d199743e90,78331,460,8feb92b039f84a68968db9687ed0c7dfda551c0ab0afb0b46b9f2c24795a9de2,"[""Athlete Name"",""Total_Run_Distance_km"",""Avg_Weekly_Run_Mileage_km"",""Total_Run_Hours"",""Avg_Weekly_Run_Hours"",""Total_Ride_Hours"",""Total_Swim_Hours"",""Total_Other_Hours"",""Competitor"",""Nat"",""Gender"",""Mark"",""Discipline"",""Number_of_events"",""Avg_Run_Pace_min_per_km"",""2024 Weeks Scraped""]",2026-09-02T18:00:00Z,world_athletics,backup,external-offline-backup,
external-drive/elite-endurance-viz-data-dump/data_0402251458H/metadata/backup/20250203_211627_indiv_activities_full.csv,698009ce5a748526354d794dbe4fd4653ba60a88219b7e63a246d3f220b8d948,21180221,120303,eef8336aaeea86b5f67d40e95b639c7d924cbebff0740837b7af133f54a08aa5,"[""Unnamed: 0"",""Athlete ID"",""Athlete Name"",""Activity ID"",""Activity Name"",""Description"",""Start Date"",""Elapsed Time"",""Type"",""Location"",""Pace (min/mi)"",""Pace (min/km)"",""Time (min)"",""Distance (km)"",""Activity Time (s)"",""Time""]",2026-09-02T18:00:00Z,strava,backup,external-offline-backup,
external-drive/elite-endurance-viz-data-dump/data_0402251458H/metadata/backup/20250203_211658_cleaned_athlete_metadata.csv,99e98bdd40d9acb94f92688350f0aaf01507e3d2c3409fc8a8b070d199743e90,78331,460,8feb92b039f84a68968db9687ed0c7dfda551c0ab0afb0b46b9f2c24795a9de2,"[""Athlete Name"",""Total_Run_Distance_km"",""Avg_Weekly_Run_Mileage_km"",""Total_Run_Hours"",""Avg_Weekly_Run_Hours"",""Total_Ride_Hours"",""Total_Swim_Hours"",""Total_Other_Hours"",""Competitor"",""Nat"",""Gender"",""Mark"",""Discipline"",""Number_of_events"",""Avg_Run_Pace_min_per_km"",""2024 Weeks Scraped""]",2026-09-02T18:00:00Z,world_athletics,backup,external-offline-backup,
external-drive/elite-endurance-viz-data-dump/data_0402251458H/metadata/backup/20250203_211658_indiv_activities_full.csv,698009ce5a748526354d794dbe4fd4653ba60a88219b7e63a246d3f220b8d948,21180221,120303,eef8336aaeea86b5f67d40e95b639c7d924cbebff0740837b7af133f54a08aa5,"[""Unnamed: 0"",""Athlete ID"",""Athlete Name"",""Activity ID"",""Activity Name"",""Description"",""Start Date"",""Elapsed Time"",""Type"",""Location"",""Pace (min/mi)"",""Pace (min/km)"",""Time (min)"",""Distance (km)"",""Activity Time (s)"",""Time""]",2026-09-02T18:00:00Z,strava,backup,external-offline-backup,
external-drive/elite-endurance-viz-data-dump/data_0402251458H/metadata/backup/20250204_124939_cleaned_athlete_metadata.csv,99e98bdd40d9acb94f92688350f0aaf01507e3d2c3409fc8a8b070d199743e90,78331,460,8feb92b039f84a68968db9687ed0c7dfda551c0ab0afb0b46b9f2c24795a9de2,"[""Athlete Name"",""Total_Run_Distance_km"",""Avg_Weekly_Run_Mileage_km"",""Total_Run_Hours"",""Avg_Weekly_Run_Hours"",""Total_Ride_Hours"",""Total_Swim_Hours"",""Total_Other_Hours"",""Competitor"",""Nat"",""Gender"",""Mark"",""Discipline"",""Number_of_events"",""Avg_Run_Pace_min_per_km"",""2024 Weeks Scraped""]",2026-09-02T18:00:00Z,world_athletics,backup,external-offline-backup,
external-drive/elite-endurance-viz-data-dump/data_0402251458H/metadata/backup/20250204_124939_indiv_activities_full.csv,35576e7c98108c0ef7d49625f7d032e12940ac59a92a1a13f471cb5ad6103b4f,21124177,120303,e6ce27f9565d9af916e21b26dc001176c850801b2e06cac3369070d9be68f1f0,"[""Serial"",""Athlete ID"",""Athlete Name"",""Activity ID"",""Activity Name"",""Description"",""Start Date"",""Elapsed Time"",""Type"",""Location"",""Pace (min/mi)"",""Pace (min/km)"",""Time (min)"",""Distance (km)"",""Activity Time (s)"",""Time""]",2026-09-02T18:00:00Z,strava,backup,external-offline-backup,
external-drive/elite-endurance-viz-data-dump/data_0402251458H/metadata/backup/20250204_130421_cleaned_athlete_metadata.csv,99e98bdd40d9acb94f92688350f0aaf01507e3d2c3409fc8a8b070d199743e90,78331,460,8feb92b039f84a68968db9687ed0c7dfda551c0ab0afb0b46b9f2c24795a9de2,"[""Athlete Name"",""Total_Run_Distance_km"",""Avg_Weekly_Run_Mileage_km"",""Total_Run_Hours"",""Avg_Weekly_Run_Hours"",""Total_Ride_Hours"",""Total_Swim_Hours"",""Total_Other_Hours"",""Competitor"",""Nat"",""Gender"",""Mark"",""Discipline"",""Number_of_events"",""Avg_Run_Pace_min_per_km"",""2024 Weeks Scraped""]",2026-09-02T18:00:00Z,world_athletics,backup,external-offline-backup,
external-drive/elite-endurance-viz-data-dump/data_0402251458H/metadata/backup/20250204_130421_indiv_activities_full.csv,35576e7c98108c0ef7d49625f7d032e12940ac59a92a1a13f471cb5ad6103b4f,21124177,120303,e6ce27f9565d9af916e21b26dc001176c850801b2e06cac3369070d9be68f1f0,"[""Serial"",""Athlete ID"",""Athlete Name"",""Activity ID"",""Activity Name"",""Description"",""Start Date"",""Elapsed Time"",""Type"",""Location"",""Pace (min/mi)"",""Pace (min/km)"",""Time (min)"",""Distance (km)"",""Activity Time (s)"",""Time""]",2026-09-02T18:00:00Z,strava,backup,external-offline-backup,
external-drive/elite-endurance-viz-data-dump/data_0402251458H/metadata/backup/20250204_130447_cleaned_athlete_metadata.csv,99e98bdd40d9acb94f92688350f0aaf01507e3d2c3409fc8a8b070d199743e90,78331,460,8feb92b039f84a68968db9687ed0c7dfda551c0ab0afb0b46b9f2c24795a9de2,"[""Athlete Name"",""Total_Run_Distance_km"",""Avg_Weekly_Run_Mileage_km"",""Total_Run_Hours"",""Avg_Weekly_Run_Hours"",""Total_Ride_Hours"",""Total_Swim_Hours"",""Total_Other_Hours"",""Competitor"",""Nat"",""Gender"",""Mark"",""Discipline"",""Number_of_events"",""Avg_Run_Pace_min_per_km"",""2024 Weeks Scraped""]",2026-09-02T18:00:00Z,world_athletics,backup,external-offline-backup,
external-drive/elite-endurance-viz-data-dump/data_0402251458H/metadata/backup/20250204_130447_indiv_activities_full.csv,35576e7c98108c0ef7d49625f7d032e12940ac59a92a1a13f471cb5ad6103b4f,21124177,120303,e6ce27f9565d9af916e21b26dc001176c850801b2e06cac3369070d9be68f1f0,"[""Serial"",""Athlete ID"",""Athlete Name"",""Activity ID"",""Activity Name"",""Description"",""Start Date"",""Elapsed Time"",""Type"",""Location"",""Pace (min/mi)"",""Pace (min/km)"",""Time (min)"",""Distance (km)"",""Activity Time (s)"",""Time""]",2026-09-02T18:00:00Z,strava,backup,external-offline-backup,
external-drive/elite-endurance-viz-data-dump/data_0402251458H/metadata/backup/20250204_130522_cleaned_athlete_metadata.csv,99e98bdd40d9acb94f92688350f0aaf01507e3d2c3409fc8a8b070d199743e90,78331,460,8feb92b039f84a68968db9687ed0c7dfda551c0ab0afb0b46b9f2c24795a9de2,"[""Athlete Name"",""Total_Run_Distance_km"",""Avg_Weekly_Run_Mileage_km"",""Total_Run_Hours"",""Avg_Weekly_Run_Hours"",""Total_Ride_Hours"",""Total_Swim_Hours"",""Total_Other_Hours"",""Competitor"",""Nat"",""Gender"",""Mark"",""Discipline"",""Number_of_events"",""Avg_Run_Pace_min_per_km"",""2024 Weeks Scraped""]",2026-09-02T18:00:00Z,world_athletics,backup,external-offline-backup,
external-drive/elite-endurance-viz-data-dump/data_0402251458H/metadata/backup/20250204_130522_indiv_activities_full.csv,35576e7c98108c0ef7d49625f7d032e12940ac59a92a1a13f471cb5ad6103b4f,21124177,120303,e6ce27f9565d9af916e21b26dc001176c850801b2e06cac3369070d9be68f1f0,"[""Serial"",""Athlete ID"",""Athlete Name"",""Activity ID"",""Activity Name"",""Description"",""Start Date"",""Elapsed Time"",""Type"",""Location"",""Pace (min/mi)"",""Pace (min/km)"",""Time (min)"",""Distance (km)"",""Activity Time (s)"",""Time""]",2026-09-02T18:00:00Z,strava,backup,external-offline-backup,
external-drive/elite-endurance-viz-data-dump/data_0402251458H/metadata/backup/20250204_130721_cleaned_athlete_metadata.csv,99e98bdd40d9acb94f92688350f0aaf01507e3d2c3409fc8a8b070d199743e90,78331,460,8feb92b039f84a68968db9687ed0c7dfda551c0ab0afb0b46b9f2c24795a9de2,"[""Athlete Name"",""Total_Run_Distance_km"",""Avg_Weekly_Run_Mileage_km"",""Total_Run_Hours"",""Avg_Weekly_Run_Hours"",""Total_Ride_Hours"",""Total_Swim_Hours"",""Total_Other_Hours"",""Competitor"",""Nat"",""Gender"",""Mark"",""Discipline"",""Number_of_events"",""Avg_Run_Pace_min_per_km"",""2024 Weeks Scraped""]",2026-09-02T18:00:00Z,world_athletics,backup,external-offline-backup,
external-drive/elite-endurance-viz-data-dump/data_0402251458H/metadata/backup/20250204_130721_indiv_activities_full.csv,35576e7c98108c0ef7d49625f7d032e12940ac59a92a1a13f471cb5ad6103b4f,21124177,120303,e6ce27f9565d9af916e21b26dc001176c850801b2e06cac3369070d9be68f1f0,"[""Serial"",""Athlete ID"",""Athlete Name"",""Activity ID"",""Activity Name"",""Description"",""Start Date"",""Elapsed Time"",""Type"",""Location"",""Pace (min/mi)"",""Pace (min/km)"",""Time (min)"",""Distance (km)"",""Activity Time (s)"",""Time""]",2026-09-02T18:00:00Z,strava,backup,external-offline-backup,
external-drive/elite-endurance-viz-data-dump/data_0402251458H/metadata/backup/20250204_131021_cleaned_athlete_metadata.csv,99e98bdd40d9acb94f92688350f0aaf01507e3d2c3409fc8a8b070d199743e90,78331,460,8feb92b039f84a68968db9687ed0c7dfda551c0ab0afb0b46b9f2c24795a9de2,"[""Athlete Name"",""Total_Run_Distance_km"",""Avg_Weekly_Run_Mileage_km"",""Total_Run_Hours"",""Avg_Weekly_Run_Hours"",""Total_Ride_Hours"",""Total_Swim_Hours"",""Total_Other_Hours"",""Competitor"",""Nat"",""Gender"",""Mark"",""Discipline"",""Number_of_events"",""Avg_Run_Pace_min_per_km"",""2024 Weeks Scraped""]",2026-09-02T18:00:00Z,world_athletics,backup,external-offline-backup,
external-drive/elite-endurance-viz-data-dump/data_0402251458H/metadata/backup/20250204_131021_indiv_activities_full.csv,35576e7c98108c0ef7d49625f7d032e12940ac59a92a1a13f471cb5ad6103b4f,21124177,120303,e6ce27f9565d9af916e21b26dc001176c850801b2e06cac3369070d9be68f1f0,"[""Serial"",""Athlete ID"",""Athlete Name"",""Activity ID"",""Activity Name"",""Description"",""Start Date"",""Elapsed Time"",""Type"",""Location"",""Pace (min/mi)"",""Pace (min/km)"",""Time (min)"",""Distance (km)"",""Activity Time (s)"",""Time""]",2026-09-02T18:00:00Z,strava,backup,external-offline-backup,
external-drive/elite-endurance-viz-data-dump/data_0402251458H/metadata/backup/20250204_131210_cleaned_athlete_metadata.csv,99e98bdd40d9acb94f92688350f0aaf01507e3d2c3409fc8a8b070d199743e90,78331,460,8feb92b039f84a68968db9687ed0c7dfda551c0ab0afb0b46b9f2c24795a9de2,"[""Athlete Name"",""Total_Run_Distance_km"",""Avg_Weekly_Run_Mileage_km"",""Total_Run_Hours"",""Avg_Weekly_Run_Hours"",""Total_Ride_Hours"",""Total_Swim_Hours"",""Total_Other_Hours"",""Competitor"",""Nat"",""Gender"",""Mark"",""Discipline"",""Number_of_events"",""Avg_Run_Pace_min_per_km"",""2024 Weeks Scraped""]",2026-09-02T18:00:00Z,world_athletics,backup,external-offline-backup,
external-drive/elite-endurance-viz-data-dump/data_0402251458H/metadata/backup/20250204_131210_indiv_activities_full.csv,35576e7c98108c0ef7d49625f7d032e12940ac59a92a1a13f471cb5ad6103b4f,21124177,120303,e6ce27f9565d9af916e21b26dc001176c850801b2e06cac3369070d9be68f1f0,"[""Serial"",""Athlete ID"",""Athlete Name"",""Activity ID"",""Activity Name"",""Description"",""Start Date"",""Elapsed Time"",""Type"",""Location"",""Pace (min/mi)"",""Pace (min/km)"",""Time (min)"",""Distance (km)"",""Activity Time (s)"",""Time""]",2026-09-02T18:00:00Z,strava,backup,external-offline-backup,
external-drive/elite-endurance-viz-data-dump/data_0402251458H/metadata/backup/20250204_134132_cleaned_athlete_metadata.csv,79da6494222ea6a7d1476d47c590002d97b2273c54f0097741840e720c14b4b5,82448,460,0276c16ceb786ad41a8a49efcbfd30a65aac8036d495b84b27e53bdd537efbf6,"[""Athlete Name"",""Total_Run_Distance_km"",""Avg_Weekly_Run_Mileage_km"",""Total_Run_Hours"",""Avg_Weekly_Run_Hours"",""Total_Ride_Hours"",""Total_Swim_Hours"",""Total_Other_Hours"",""Competitor"",""Nat"",""Gender"",""Mark"",""Discipline"",""Number_of_events"",""Avg_Run_Pace_min_per_km"",""2024 Weeks Scraped"",""Athlete ID""]",2026-09-02T18:00:00Z,world_athletics,backup,external-offline-backup,
external-drive/elite-endurance-viz-data-dump/data_0402251458H/metadata/backup/20250204_134132_indiv_activities_full.csv,38a390dec1273172495bd1363893daa9b501b1e8304e991776681edf62a42ab4,21124178,120304,e6ce27f9565d9af916e21b26dc001176c850801b2e06cac3369070d9be68f1f0,"[""Serial"",""Athlete ID"",""Athlete Name"",""Activity ID"",""Activity Name"",""Description"",""Start Date"",""Elapsed Time"",""Type"",""Location"",""Pace (min/mi)"",""Pace (min/km)"",""Time (min)"",""Distance (km)"",""Activity Time (s)"",""Time""]",2026-09-02T18:00:00Z,strava,backup,external-offline-backup,row_width_mismatch:1
external-drive/elite-endurance-viz-data-dump/data_0402251458H/metadata/backup/20250204_135124_cleaned_athlete_metadata.csv,79da6494222ea6a7d1476d47c590002d97b2273c54f0097741840e720c14b4b5,82448,460,0276c16ceb786ad41a8a49efcbfd30a65aac8036d495b84b27e53bdd537efbf6,"[""Athlete Name"",""Total_Run_Distance_km"",""Avg_Weekly_Run_Mileage_km"",""Total_Run_Hours"",""Avg_Weekly_Run_Hours"",""Total_Ride_Hours"",""Total_Swim_Hours"",""Total_Other_Hours"",""Competitor"",""Nat"",""Gender"",""Mark"",""Discipline"",""Number_of_events"",""Avg_Run_Pace_min_per_km"",""2024 Weeks Scraped"",""Athlete ID""]",2026-09-02T18:00:00Z,world_athletics,backup,external-offline-backup,
external-drive/elite-endurance-viz-data-dump/data_0402251458H/metadata/backup/20250204_135124_indiv_activities_full.csv,35576e7c98108c0ef7d49625f7d032e12940ac59a92a1a13f471cb5ad6103b4f,21124177,120303,e6ce27f9565d9af916e21b26dc001176c850801b2e06cac3369070d9be68f1f0,"[""Serial"",""Athlete ID"",""Athlete Name"",""Activity ID"",""Activity Name"",""Description"",""Start Date"",""Elapsed Time"",""Type"",""Location"",""Pace (min/mi)"",""Pace (min/km)"",""Time (min)"",""Distance (km)"",""Activity Time (s)"",""Time""]",2026-09-02T18:00:00Z,strava,backup,external-offline-backup,
external-drive/elite-endurance-viz-data-dump/data_0402251458H/metadata/backup/20250204_135242_cleaned_athlete_metadata.csv,79da6494222ea6a7d1476d47c590002d97b2273c54f0097741840e720c14b4b5,82448,460,0276c16ceb786ad41a8a49efcbfd30a65aac8036d495b84b27e53bdd537efbf6,"[""Athlete Name"",""Total_Run_Distance_km"",""Avg_Weekly_Run_Mileage_km"",""Total_Run_Hours"",""Avg_Weekly_Run_Hours"",""Total_Ride_Hours"",""Total_Swim_Hours"",""Total_Other_Hours"",""Competitor"",""Nat"",""Gender"",""Mark"",""Discipline"",""Number_of_events"",""Avg_Run_Pace_min_per_km"",""2024 Weeks Scraped"",""Athlete ID""]",2026-09-02T18:00:00Z,world_athletics,backup,external-offline-backup,
external-drive/elite-endurance-viz-data-dump/data_0402251458H/metadata/backup/20250204_135242_indiv_activities_full.csv,35576e7c98108c0ef7d49625f7d032e12940ac59a92a1a13f471cb5ad6103b4f,21124177,120303,e6ce27f9565d9af916e21b26dc001176c850801b2e06cac3369070d9be68f1f0,"[""Serial"",""Athlete ID"",""Athlete Name"",""Activity ID"",""Activity Name"",""Description"",""Start Date"",""Elapsed Time"",""Type"",""Location"",""Pace (min/mi)"",""Pace (min/km)"",""Time (min)"",""Distance (km)"",""Activity Time (s)"",""Time""]",2026-09-02T18:00:00Z,strava,backup,external-offline-backup,
external-drive/elite-endurance-viz-data-dump/data_0402251458H/metadata/backup/20250204_140142_cleaned_athlete_metadata.csv,79da6494222ea6a7d1476d47c590002d97b2273c54f0097741840e720c14b4b5,82448,460,0276c16ceb786ad41a8a49efcbfd30a65aac8036d495b84b27e53bdd537efbf6,"[""Athlete Name"",""Total_Run_Distance_km"",""Avg_Weekly_Run_Mileage_km"",""Total_Run_Hours"",""Avg_Weekly_Run_Hours"",""Total_Ride_Hours"",""Total_Swim_Hours"",""Total_Other_Hours"",""Competitor"",""Nat"",""Gender"",""Mark"",""Discipline"",""Number_of_events"",""Avg_Run_Pace_min_per_km"",""2024 Weeks Scraped"",""Athlete ID""]",2026-09-02T18:00:00Z,world_athletics,backup,external-offline-backup,
external-drive/elite-endurance-viz-data-dump/data_0402251458H/metadata/backup/20250204_140142_indiv_activities_full.csv,35576e7c98108c0ef7d49625f7d032e12940ac59a92a1a13f471cb5ad6103b4f,21124177,120303,e6ce27f9565d9af916e21b26dc001176c850801b2e06cac3369070d9be68f1f0,"[""Serial"",""Athlete ID"",""Athlete Name"",""Activity ID"",""Activity Name"",""Description"",""Start Date"",""Elapsed Time"",""Type"",""Location"",""Pace (min/mi)"",""Pace (min/km)"",""Time (min)"",""Distance (km)"",""Activity Time (s)"",""Time""]",2026-09-02T18:00:00Z,strava,backup,external-offline-backup,
external-drive/elite-endurance-viz-data-dump/data_0402251458H/metadata/backup/20250204_141640_cleaned_athlete_metadata.csv,79da6494222ea6a7d1476d47c590002d97b2273c54f0097741840e720c14b4b5,82448,460,0276c16ceb786ad41a8a49efcbfd30a65aac8036d495b84b27e53bdd537efbf6,"[""Athlete Name"",""Total_Run_Distance_km"",""Avg_Weekly_Run_Mileage_km"",""Total_Run_Hours"",""Avg_Weekly_Run_Hours"",""Total_Ride_Hours"",""Total_Swim_Hours"",""Total_Other_Hours"",""Competitor"",""Nat"",""Gender"",""Mark"",""Discipline"",""Number_of_events"",""Avg_Run_Pace_min_per_km"",""2024 Weeks Scraped"",""Athlete ID""]",2026-09-02T18:00:00Z,world_athletics,backup,external-offline-backup,
external-drive/elite-endurance-viz-data-dump/data_0402251458H/metadata/backup/20250204_141640_indiv_activities_full.csv,35576e7c98108c0ef7d49625f7d032e12940ac59a92a1a13f471cb5ad6103b4f,21124177,120303,e6ce27f9565d9af916e21b26dc001176c850801b2e06cac3369070d9be68f1f0,"[""Serial"",""Athlete ID"",""Athlete Name"",""Activity ID"",""Activity Name"",""Description"",""Start Date"",""Elapsed Time"",""Type"",""Location"",""Pace (min/mi)"",""Pace (min/km)"",""Time (min)"",""Distance (km)"",""Activity Time (s)"",""Time""]",2026-09-02T18:00:00Z,strava,backup,external-offline-backup,
external-drive/elite-endurance-viz-data-dump/data_0402251458H/metadata/backup/20250204_143946_cleaned_athlete_metadata.csv,5bb5aebbddfb629a5961024c304e9f192b658a041403bca9366fc96c828824ca,82391,460,0276c16ceb786ad41a8a49efcbfd30a65aac8036d495b84b27e53bdd537efbf6,"[""Athlete Name"",""Total_Run_Distance_km"",""Avg_Weekly_Run_Mileage_km"",""Total_Run_Hours"",""Avg_Weekly_Run_Hours"",""Total_Ride_Hours"",""Total_Swim_Hours"",""Total_Other_Hours"",""Competitor"",""Nat"",""Gender"",""Mark"",""Discipline"",""Number_of_events"",""Avg_Run_Pace_min_per_km"",""2024 Weeks Scraped"",""Athlete ID""]",2026-09-02T18:00:00Z,world_athletics,backup,external-offline-backup,
external-drive/elite-endurance-viz-data-dump/data_0402251458H/metadata/backup/20250204_143946_indiv_activities_full.csv,35576e7c98108c0ef7d49625f7d032e12940ac59a92a1a13f471cb5ad6103b4f,21124177,120303,e6ce27f9565d9af916e21b26dc001176c850801b2e06cac3369070d9be68f1f0,"[""Serial"",""Athlete ID"",""Athlete Name"",""Activity ID"",""Activity Name"",""Description"",""Start Date"",""Elapsed Time"",""Type"",""Location"",""Pace (min/mi)"",""Pace (min/km)"",""Time (min)"",""Distance (km)"",""Activity Time (s)"",""Time""]",2026-09-02T18:00:00Z,strava,backup,external-offline-backup,
external-drive/elite-endurance-viz-data-dump/data_0402251458H/metadata/backup/master_iaaf_database.csv,7971f225d7f8c124033e0abeb2d7fa6df19061267294cac5d52c1641337c1426,522954,5305,be4ef854f7e6fbc6523cc417c7704359c0fe3841bf6807d67523ad938dbcfe0e,"[""Unnamed: 0"",""Mark"",""Competitor"",""Nat"",""Location"",""Date"",""Results Score"",""Discipline"",""Gender"",""Date_Created""]",2026-09-02T18:00:00Z,world_athletics,backup,external-offline-backup,
external-drive/elite-endurance-viz-data-dump/data_0402251458H/metadata/backup/master_iaaf_database_20250115.csv,702a8758cecc0ba5c0bcc03aed424aaa3911cb3c5ec8fd355785c7540322ab0c,615479,4368,68d1cacf14d9fa29353a26bd22241c2ba1ce01b47e3018b6bbcad97a170d3564,"[""Unnamed: 0"",""Mark"",""Competitor"",""Nat"",""Location"",""Date"",""Results Score"",""Discipline"",""Gender"",""Performance_ID"",""Date_Created""]",2026-09-02T18:00:00Z,world_athletics,backup,external-offline-backup,
external-drive/elite-endurance-viz-data-dump/data_0402251458H/metadata/combined_df_female_distanceCAA30Oct.csv,fed51c06716856b629b1dd7ea5f5e966f28537497f93d1c7494098c09367be6e,164332,1881,cb77bdd41dc723b1d43f43b5d0eec8396d506d8a05ea254a3bb5df87d1bbf27d,"["""",""Mark"",""Competitor"",""Nat"",""Location"",""Date"",""Results Score"",""Discipline""]",2026-09-02T18:00:00Z,world_athletics,curated_candidate,external-offline-backup,
external-drive/elite-endurance-viz-data-dump/data_0402251458H/metadata/combined_df_female_distance_strava_metaCAA31Oct.csv,ca968aebc87f533ef6d1d0a4458b65a26f87034145dd1a42ad904c47e9968b31,197016,1881,73ad55cbad63364b4dcd198617c9bd95e6f637f6949863f6971b2f81e2921ce0,"["""",""Mark"",""Competitor"",""Nat"",""Location"",""Date"",""Results Score"",""Discipline"",""Athlete ID"",""Number of Runs"",""Number of Bike Rides"",""Profile Visibility""]",2026-09-02T18:00:00Z,world_athletics,curated_candidate,external-offline-backup,
external-drive/elite-endurance-viz-data-dump/data_0402251458H/metadata/combined_df_male_distanceCAA30Oct (1).csv,48c6b7934f3280185066d734d08bef1ab26d067ba6f06ff4e302ea0ecb358da4,215965,2487,cb77bdd41dc723b1d43f43b5d0eec8396d506d8a05ea254a3bb5df87d1bbf27d,"["""",""Mark"",""Competitor"",""Nat"",""Location"",""Date"",""Results Score"",""Discipline""]",2026-09-02T18:00:00Z,world_athletics,curated_candidate,external-offline-backup,
external-drive/elite-endurance-viz-data-dump/data_0402251458H/metadata/combined_df_male_distance_strava_meta_updatedCAA31Oct.csv,1633af41c1a023a4eacdebd33194153fb229ed0daa695619bed130161ef32dd9,260287,2487,73ad55cbad63364b4dcd198617c9bd95e6f637f6949863f6971b2f81e2921ce0,"["""",""Mark"",""Competitor"",""Nat"",""Location"",""Date"",""Results Score"",""Discipline"",""Athlete ID"",""Number of Runs"",""Number of Bike Rides"",""Profile Visibility""]",2026-09-02T18:00:00Z,world_athletics,curated_candidate,external-offline-backup,
external-drive/elite-endurance-viz-data-dump/data_0402251458H/metadata/combined_df_strava_oct_public - updated.csv,2cb5ad44089167b6bf823db1a9e070b93cae47d044ac5d44e214e348b89b52a9,146283,1299,73ad55cbad63364b4dcd198617c9bd95e6f637f6949863f6971b2f81e2921ce0,"["""",""Mark"",""Competitor"",""Nat"",""Location"",""Date"",""Results Score"",""Discipline"",""Athlete ID"",""Number of Runs"",""Number of Bike Rides"",""Profile Visibility""]",2026-09-02T18:00:00Z,world_athletics,curated_candidate,external-offline-backup,
external-drive/elite-endurance-viz-data-dump/data_0402251458H/metadata/combined_df_strava_oct_public.csv,1442a3e3390250a36fe3d0a71c5e2d96e47fdfe04934e0d558ce7916f3512d18,144838,1298,73ad55cbad63364b4dcd198617c9bd95e6f637f6949863f6971b2f81e2921ce0,"["""",""Mark"",""Competitor"",""Nat"",""Location"",""Date"",""Results Score"",""Discipline"",""Athlete ID"",""Number of Runs"",""Number of Bike Rides"",""Profile Visibility""]",2026-09-02T18:00:00Z,world_athletics,curated_candidate,external-offline-backup,
external-drive/elite-endurance-viz-data-dump/data_0402251458H/metadata/converted_min_km.csv,d2e6d9e5d31aeaf7c7c371472ef00a1c992f75ca8cc2eb7c1e93d16d2410ea34,19666647,116985,18358041309a40f3e16449e1c3eab148000f8a36c3bbb8ac24a9827a5f585f70,"[""Unnamed: 0"",""Athlete ID"",""Athlete Name"",""Activity ID"",""Activity Name"",""Description"",""Start Date"",""Elapsed Time"",""Type"",""Location"",""Pace (min/mi)"",""Pace (min/km)"",""Time (min)"",""Distance (km)""]",2026-09-02T18:00:00Z,strava,curated_candidate,external-offline-backup,
