source_file,sha256,byte_count,row_count,schema_signature,schema_columns_json,extraction_time_utc,source_system,source_role,source_commit,read_error
data/raw/2024/mongodb/20260902T190000Z/activities.jsonl.gz,1ebbec0a01d6bee63a646b74b732fc3f6f913be6eb6eb027d45bc40dbd8df268,9767745,150620,913c5d059d744076ec48d97355b6f2b58fcff5d3e950505ee5472d608f24c809,"[""Activity ID:Int64"",""Activity Name:float|str"",""Activity Time (s):float"",""Athlete ID:int"",""Athlete Name:str"",""Description:float|str"",""Distance (km):float"",""Elapsed Time:int"",""Location:float|str"",""Pace (min/km):float"",""Pace (min/mi):float"",""Serial:int"",""Start Date:str"",""Time:float|str"",""Time (min):float"",""Type:str"",""_id:ObjectId""]",2026-09-02T19:00:00Z,mongodb:elite_endurance/activities,raw,d2c7d1da637dea351bae7ad1496630e56e7157d1,
data/raw/2024/mongodb/20260902T190000Z/athlete_metadata.jsonl.gz,f48c7876bc25f50954445c5c4bcbcc094e1df9d79a92b869de6043dc3547daf9,31978,460,5cdb8536e2320c71c2a3371bd7367b1e2e9cdfcdd569450b95b43c93c4cafd28,"[""2024 Weeks Scraped:int"",""Athlete ID:int"",""Athlete Name:str"",""Avg_Run_Pace_min_per_km:float"",""Avg_Weekly_Run_Hours:float"",""Avg_Weekly_Run_Mileage_km:float"",""Competitor:float|str"",""Discipline:float|str"",""Gender:float|str"",""Mark:float|str"",""Nat:float|str"",""Number_of_events:int"",""Total_Other_Hours:float"",""Total_Ride_Hours:float"",""Total_Run_Distance_km:float"",""Total_Run_Hours:float"",""Total_Swim_Hours:float"",""_id:ObjectId""]",2026-09-02T19:00:00Z,mongodb:elite_endurance/athlete_metadata,raw,d2c7d1da637dea351bae7ad1496630e56e7157d1,
data/raw/2024/mongodb/20260902T190000Z/master_iaaf.jsonl.gz,61e40ea79f76477b8eac000805b9a9f14048ba6a8229a56acb0d5096e6935a01,257891,5305,e2e37d8e56beca609150f39c9c59954df99d177bf031d09bf64fc554986f4753,"[""2024 Weeks Scraped:float"",""Athlete ID:float"",""Competitor:str"",""Date:str"",""Date_Created:str"",""Discipline:str"",""Gender:str"",""Location:str"",""Mark:str"",""Nat:str"",""Number of Bike Rides:float"",""Number of Runs:float"",""Profile Visibility:float|str"",""Results Score:int"",""Unnamed: 0:float"",""_id:ObjectId""]",2026-09-02T19:00:00Z,mongodb:elite_endurance/master_iaaf,raw,d2c7d1da637dea351bae7ad1496630e56e7157d1,
data/raw/2024/mongodb/20260902T190000Z/update_logs.jsonl.gz,df45d075b999a38e225af144e55b7f7af26a58298cdcaef2ed54aacbe5c3b702,222,2,e69735a70db71bfae88583685836c016fd55c82cfbfc3edfa1ab575676cb523b,"[""_id:ObjectId"",""activities_count:int"",""athlete_metadata_count:int"",""master_iaaf_count:int"",""timestamp:datetime""]",2026-09-02T19:00:00Z,mongodb:elite_endurance/update_logs,raw,d2c7d1da637dea351bae7ad1496630e56e7157d1,
