source_file,sha256,byte_count,row_count,schema_signature,schema_columns_json,extraction_time_utc,source_system,source_role,source_commit,read_error
data/raw/2024/reconciled/20260902T190000Z/production_only_activities.csv,24d841950ae71b21af60e21d348c27864a89bf1a24b5c5abfc5696574b5ee4d8,612773,3550,e6ce27f9565d9af916e21b26dc001176c850801b2e06cac3369070d9be68f1f0,"[""Serial"",""Athlete ID"",""Athlete Name"",""Activity ID"",""Activity Name"",""Description"",""Start Date"",""Elapsed Time"",""Type"",""Location"",""Pace (min/mi)"",""Pace (min/km)"",""Time (min)"",""Distance (km)"",""Activity Time (s)"",""Time""]",2026-09-02T19:20:00Z,mongodb_reconciliation:20260902T190000Z/activities,immutable_reconciliation_input,d2c7d1da637dea351bae7ad1496630e56e7157d1,
