,Athlete ID,Athlete Name,Activity ID,Activity Name,Description,Start Date,Elapsed Time,Type,Location,Distance (km),Pace (min/km),Time
63,81785282,Nico Boketta,11216983949,Afternoon Run,,2024-04-19 13:48:16+00:00,1619,Run,"Graun - Curon Venosta, Italy",6.03,4.45,26m 52s
64,81785282,Nico Boketta,11215450691,Lunch Run,"4x500m, bohuzel na posledni usek hodne fouklo jinak by bylo pod 1.10",2024-04-19 09:28:05+00:00,998,Run,,2.91,3.9,11m 21s
65,81785282,Nico Boketta,11215364835,Morning Run,,2024-04-19 08:49:43+00:00,780,Run,"Mals - Malles Venosta, Italy",3.01,4.28,12m 55s
66,81785282,Nico Boketta,11208268059,Morning Run,,2024-04-18 08:27:20+00:00,3119,Run,"Graun - Curon Venosta, Italy",12.0,4.3,51m 41s
67,81785282,Nico Boketta,11202904231,Afternoon Run,,2024-04-17 14:10:48+00:00,1946,Run,"Graun - Curon Venosta, Italy",7.0,4.48,31m 26s
68,81785282,Nico Boketta,11195195217,Afternoon Run,,2024-04-16 14:11:03+00:00,1197,Run,"Graun - Curon Venosta, Italy",6.01,3.3,19m 49s
69,81785282,Nico Boketta,11186383432,Lunch Run,Kvaliťák,2024-04-15 09:13:21+00:00,1834,Run,,4.39,5.18,22m 45s
70,81785282,Nico Boketta,11274210481,Lunch Run,,2024-04-27 10:20:40+00:00,659,Run,,3.29,3.32,10m 57s
71,81785282,Nico Boketta,11261855706,Afternoon Run,,2024-04-25 14:34:20+00:00,3039,Run,"Jesenice, Czechia",10.0,5.05,50m 34s
72,81785282,Nico Boketta,11253829035,Afternoon Run,"8x1km 3.10-3.05 on 1 minute rest max HF 156 
Looking good👌",2024-04-24 13:19:59+00:00,1939,Run,,8.9,3.62,32m 16s
73,81785282,Nico Boketta,11331071503,Afternoon Run,,2024-05-04 15:04:35+00:00,1173,Run,"Pliezhausen, Germany",4.06,4.58,18m 38s
74,81785282,Nico Boketta,11292164761,Hills,,2024-04-29 16:25:00+00:00,1154,Run,,2.85,,18m 50s
75,81785282,Nico Boketta,11292162408,Evening Run,,2024-04-29 16:12:13+00:00,448,Run,"Jesenice, Czechia",2.15,3.47,7m 28s
76,81785282,Nico Boketta,11377373986,Afternoon Run,,2024-05-10 13:40:04+00:00,38,Run,,0.28,2.2,38s
77,81785282,Nico Boketta,11360563177,Afternoon Run,,2024-05-08 12:13:18+00:00,1056,Run,"Domažlice, Czechia",4.01,4.37,17m 32s
78,81785282,Nico Boketta,11439543524,Afternoon Run,,2024-05-18 13:42:17+00:00,1923,Run,,0.99,31.5,31m 23s
79,81785282,Nico Boketta,11431968535,Afternoon Run,,2024-05-17 13:54:02+00:00,2592,Run,"Jesenice, Czechia",10.0,4.27,42m 43s
80,81785282,Nico Boketta,11416368722,Afternoon Run,,2024-05-15 12:19:04+00:00,3666,Run,"Prague, Czechia",12.0,4.97,59m 33s
81,81785282,Nico Boketta,11486391542,Afternoon Run,,2024-05-24 13:40:52+00:00,1129,Run,,4.04,4.58,18m 30s
82,81785282,Nico Boketta,11471033682,Afternoon Run,,2024-05-22 13:15:11+00:00,1114,Run,"Kladno, Czechia",4.02,4.62,18m 34s
83,81785282,Nico Boketta,11545338144,Morning Run,,2024-06-01 08:12:35+00:00,1746,Run,"Sušice, Czechia",6.0,4.67,28m 1s
84,81785282,Nico Boketta,11519174283,Evening Run,,2024-05-28 16:36:39+00:00,1047,Run,,4.0,4.35,17m 27s
85,81785282,Nico Boketta,11509654449,Afternoon Run,,2024-05-27 14:44:30+00:00,1178,Run,,4.01,4.75,19m 4s
86,81785282,Nico Boketta,11564045718,Afternoon Run,,2024-06-03 15:28:06+00:00,1128,Run,,4.15,4.52,18m 48s
87,81785282,Nico Boketta,11659168129,Afternoon Run,,2024-06-15 14:55:07+00:00,3426,Run,"Jesenice, Czechia",15.0,3.73,56m 4s
88,81785282,Nico Boketta,11641508772,Lunch Run,Easy morning run,2024-06-13 09:12:45+00:00,1188,Run,"Jesenice, Czechia",6.0,3.28,19m 40s
89,81785282,Nico Boketta,11712923335,Afternoon Run,,2024-06-22 14:52:13+00:00,1136,Run,"Leopoldstadt, Austria",4.0,4.7,18m 48s
90,81785282,Nico Boketta,11736434039,Afternoon Run,,2024-06-25 14:26:23+00:00,384,Run,"Jesenice, Czechia",2.0,3.18,6m 24s
91,81785282,Nico Boketta,11727553060,Afternoon Run,,2024-06-24 13:09:17+00:00,1273,Run,,5.3,3.9,20m 40s
92,81785282,Nico Boketta,11879054857,Afternoon Run,,2024-07-13 15:36:24+00:00,1169,Run,"Nové Město nad Metují, Czechia",4.0,4.82,19m 19s
93,81785282,Nico Boketta,11844676525,Lunch Run,,2024-07-09 10:28:31+00:00,679,Run,,1.72,6.5,11m 13s
94,81785282,Nico Boketta,11837579931,Afternoon Run,,2024-07-08 13:10:47+00:00,1563,Run,,2.6,,25m 57s
95,81785282,Nico Boketta,11929395036,Evening Run,,2024-07-19 17:11:39+00:00,432,Run,,2.12,3.38,7m 12s
96,81785282,Nico Boketta,11929394055,Evening Run,,2024-07-19 16:39:33+00:00,1016,Run,,4.0,4.15,16m 37s
97,81785282,Nico Boketta,11892138624,Lunch Run,,2024-07-15 09:10:04+00:00,1202,Run,,5.55,3.48,19m 22s
98,81785282,Nico Boketta,11975959092,Lunch Run,,2024-07-24 10:27:25+00:00,4670,Run,"Jesenice, Czechia",16.0,4.68,1h 14m
99,81785282,Nico Boketta,11953703665,Evening Run,,2024-07-22 17:19:57+00:00,2023,Run,"Jesenice, Czechia",10.0,3.35,33m 30s
100,81785282,Nico Boketta,11953353314,Evening Run,,2024-07-22 17:04:11+00:00,766,Run,"Jesenice, Czechia",3.08,4.15,12m 46s
101,81785282,Nico Boketta,12066736699,Lunch Run,,2024-08-05 09:14:23+00:00,878,Run,,4.19,3.48,14m 38s
102,81785282,Nico Boketta,12639051008,Evening Run,,2024-10-12 16:41:34+00:00,1822,Run,"Jesenice, Czechia",8.0,3.78,30m 15s
103,81785282,Nico Boketta,12755856645,Morning Run,,2024-10-27 09:31:03+00:00,4713,Run,"Boží Dar, Czechia",18.0,4.3,1h 17m
104,81785282,Nico Boketta,12811271193,Morning Run,,2024-11-03 09:39:05+00:00,1763,Run,"Boží Dar, Czechia",8.01,3.65,29m 18s
105,81785282,Nico Boketta,12780226739,Morning Run,,2024-10-30 09:10:51+00:00,5647,Run,"Boží Dar, Czechia",20.0,4.57,1h 31m
106,81785282,Nico Boketta,12861682982,Afternoon Run,,2024-11-09 16:48:44+00:00,3119,Run,"Jesenice, Czechia",15.0,3.43,51m 39s
107,81785282,Nico Boketta,12850809623,Lunch Run,,2024-11-08 10:01:52+00:00,628,Run,,0.09,,6m 0s
108,81785282,Nico Boketta,12827130552,Lunch Run,,2024-11-05 10:18:54+00:00,61,Run,,0.29,,1m 1s
109,15008982,Yuki Tsutsumi,10640180058,Morning Run,,2024-01-27 14:22:02+00:00,1708,Run,"Anna, USA",4.43,6.4,28m 21s
110,15008982,Yuki Tsutsumi,10632326959,Morning Run,,2024-01-26 11:12:02+00:00,1777,Run,"Anna, USA",4.64,6.38,29m 37s
111,15008982,Yuki Tsutsumi,10673432897,Morning Run,,2024-02-01 11:09:56+00:00,1692,Run,"Anna, USA",4.47,6.3,28m 12s
112,15008982,Yuki Tsutsumi,10728618864,Lunch Mountain Bike Ride,,2024-02-09 17:05:30+00:00,2566,MountainBikeRide,"Denison, USA",9.9,,41m 55s
113,15008982,Yuki Tsutsumi,10713863057,Morning Run,,2024-02-07 11:07:28+00:00,2145,Run,"Anna, USA",5.65,6.32,35m 45s
114,15008982,Yuki Tsutsumi,10885130917,Took a beginner today,,2024-03-03 21:50:31+00:00,5917,MountainBikeRide,"McKinney, USA",17.67,,1h 8m
115,15008982,Yuki Tsutsumi,11183745287,Afternoon E-Mountain Bike Ride,,2024-04-14 18:06:51+00:00,7801,EBikeRide,"Flower Mound, USA",34.7,,1h 59m
116,15008982,Yuki Tsutsumi,11138411501,Evening Mountain Bike Ride,,2024-04-08 23:08:59+00:00,4176,Ride,"Plano, USA",11.62,,55m 23s
117,15008982,Yuki Tsutsumi,11286897877,Afternoon Run,,2024-04-28 20:13:52+00:00,3015,Run,"Collin County, USA",6.64,6.7,44m 31s
118,15008982,Yuki Tsutsumi,11701245784,Evening Mountain Bike Ride,,2024-06-20 23:06:20+00:00,3842,Ride,"Frisco, USA",14.42,,1h 1m
119,15008982,Yuki Tsutsumi,11688033832,Morning Run,,2024-06-19 10:13:02+00:00,2047,Run,"Collin County, USA",5.12,6.55,33m 36s
120,15008982,Yuki Tsutsumi,11685461245,Evening Mountain Bike Ride,,2024-06-18 23:08:43+00:00,4059,Ride,"Frisco, USA",14.95,,1h 2m
121,15008982,Yuki Tsutsumi,11802766288,Evening Mountain Bike Ride,,2024-07-03 23:01:49+00:00,4556,Ride,"Plano, USA",12.42,,58m 47s
122,15008982,Yuki Tsutsumi,11780968295,Morning Run,,2024-07-01 10:13:17+00:00,2156,Run,"Collin County, USA",5.37,6.65,35m 43s
123,15008982,Yuki Tsutsumi,11869730972,Morning Run,,2024-07-12 11:58:40+00:00,2834,Run,"Collin County, USA",7.47,6.28,47m 2s
124,15008982,Yuki Tsutsumi,11996849779,Afternoon Mountain Bike Ride,,2024-07-27 18:33:33+00:00,5369,MountainBikeRide,"Sherman, USA",10.11,,52m 44s
125,15008982,Yuki Tsutsumi,11985528820,Morning Run,,2024-07-26 12:13:59+00:00,2568,Run,"Collin County, USA",6.43,6.57,42m 18s
126,15008982,Yuki Tsutsumi,12034519652,Morning Run,,2024-08-01 10:15:41+00:00,2578,Run,"Collin County, USA",6.43,6.6,42m 31s
127,15008982,Yuki Tsutsumi,12115548206,Evening Mountain Bike Ride,,2024-08-10 22:35:03+00:00,7645,MountainBikeRide,"McKinney, USA",31.24,,2h 6m
128,15008982,Yuki Tsutsumi,12103011846,Morning Run,,2024-08-09 12:16:10+00:00,3234,Run,"Collin County, USA",8.25,6.48,53m 28s
129,15008982,Yuki Tsutsumi,12093727746,Morning Run,,2024-08-08 10:12:06+00:00,1859,Run,"Collin County, USA",4.73,6.48,30m 40s
130,15008982,Yuki Tsutsumi,12301847071,Afternoon Mountain Bike Ride,,2024-09-01 19:44:59+00:00,4138,MountainBikeRide,"McKinney, USA",18.02,,1h 8m
131,15008982,Yuki Tsutsumi,12277523054,Evening Mountain Bike Ride,,2024-08-29 23:32:45+00:00,4354,MountainBikeRide,"McKinney, USA",17.97,,1h 12m
132,15008982,Yuki Tsutsumi,12268830008,Evening Mountain Bike Ride,,2024-08-28 23:12:10+00:00,3281,Ride,"Plano, USA",11.52,,54m 21s
133,15008982,Yuki Tsutsumi,12245242761,Morning Run,,2024-08-26 10:07:56+00:00,2011,Run,"Collin County, USA",5.22,6.38,33m 21s
134,15008982,Yuki Tsutsumi,12403673996,Evening Run,,2024-09-14 00:57:06+00:00,1838,Run,"Collin County, USA",5.18,5.9,30m 35s
135,15008982,Yuki Tsutsumi,12476853014,Quick Run after run with wife,,2024-09-22 14:54:35+00:00,508,Run,"Collin County, USA",1.64,5.17,8m 28s
136,15008982,Yuki Tsutsumi,12476732016,Morning Run with the wife,,2024-09-22 13:56:34+00:00,3294,Run,"Collin County, USA",7.41,6.95,51m 26s
137,15008982,Yuki Tsutsumi,12534317819,Morning Ride,,2024-09-20 13:08:47+00:00,2284,Ride,"Collin County, USA",13.11,,37m 11s
138,15008982,Yuki Tsutsumi,12455033131,Evening Ride,,2024-09-19 23:07:59+00:00,5071,Ride,"Plano, USA",11.15,,54m 15s
139,15008982,Yuki Tsutsumi,12423078976,Run with Emily,,2024-09-16 10:02:56+00:00,2047,Run,"Collin County, USA",5.31,6.37,33m 52s
140,15008982,Yuki Tsutsumi,12534322612,Morning Ride,,2024-09-29 13:52:15+00:00,8550,Ride,"Flower Mound, USA",28.72,,2h 4m
141,15008982,Yuki Tsutsumi,12512514928,Evening Ride,,2024-09-26 23:43:19+00:00,2633,Ride,"Collin County, USA",17.12,,43m 38s
142,15008982,Yuki Tsutsumi,12649984065,Run with Emily,,2024-10-13 23:57:44+00:00,3662,Run,"Collin County, USA",9.29,6.55,1h 0m
143,15008982,Yuki Tsutsumi,12625721537,Evening Mountain Bike Ride,,2024-10-11 00:01:31+00:00,1176,MountainBikeRide,"Plano, USA",3.68,,17m 11s
144,15008982,Yuki Tsutsumi,12625531370,Evening Mountain Bike Ride,,2024-10-10 23:41:15+00:00,992,MountainBikeRide,"Plano, USA",3.79,,16m 11s
145,15008982,Yuki Tsutsumi,12625445828,Evening Mountain Bike Ride,,2024-10-10 23:10:38+00:00,1198,MountainBikeRide,"Plano, USA",3.62,,18m 23s
146,15008982,Yuki Tsutsumi,12620290361,Morning Run,,2024-10-10 10:06:16+00:00,1933,Run,"Collin County, USA",5.24,6.08,31m 53s
147,15008982,Yuki Tsutsumi,12610170503,Ride with Emily,,2024-10-08 23:56:25+00:00,2441,Ride,"Collin County, USA",9.52,,36m 38s
148,15008982,Yuki Tsutsumi,12703614010,Lunch Run,,2024-10-20 16:40:01+00:00,3975,Run,"Collin County, USA",10.48,6.3,1h 6m
149,15008982,Yuki Tsutsumi,12673990028,Evening Mountain Bike Ride,,2024-10-16 23:11:09+00:00,6423,MountainBikeRide,"McKinney, USA",18.51,,1h 16m
150,15008982,Yuki Tsutsumi,12659788735,Morning Run,,2024-10-15 10:02:10+00:00,2008,Run,"Collin County, USA",5.3,6.28,33m 22s
151,15008982,Yuki Tsutsumi,12788841320,Morning Run,,2024-10-31 10:53:33+00:00,5132,Run,"Collin County, USA",12.89,6.35,1h 21m
152,15008982,Yuki Tsutsumi,12772145511,Morning Run,,2024-10-29 10:44:29+00:00,1984,Run,"Collin County, USA",5.33,6.2,33m 4s
153,15008982,Yuki Tsutsumi,12763862107,Morning Run,,2024-10-28 10:03:09+00:00,2020,Run,"Collin County, USA",5.28,6.33,33m 26s
154,15008982,Yuki Tsutsumi,12852477746,Morning Run,,2024-11-08 13:47:38+00:00,4430,Run,"Collin County, USA",11.27,6.48,1h 13m
155,46695698,William Battershill,11315971850,Zwift - Pacer Group Ride: Sugar Cookie in Watopia with Bernie,,2024-05-02 15:11:47+00:00,1850,VirtualRide,,13.11,,30m 50s
156,46695698,William Battershill,11378686611,Zwift - Wide Awake in Scotland,,2024-05-10 16:18:30+00:00,2729,VirtualRide,,18.11,,45m 8s
157,46695698,William Battershill,11346333025,Zwift - 3/3/2min VO2max in France,,2024-05-06 15:16:46+00:00,2978,VirtualRide,,21.19,,49m 38s
158,46695698,William Battershill,11429109235,Zwift - Expand in Watopia,,2024-05-17 05:07:57+00:00,1807,VirtualRide,,12.49,,30m 7s
159,46695698,William Battershill,11405620764,Zwift - Fitness Test: FTP and Threshold HR (42 mins) in Richmond,,2024-05-14 04:29:43+00:00,2537,VirtualRide,,16.0,,41m 59s
160,46695698,William Battershill,11499126165,Zwift - Pacer Group Ride: Wandering Flats in Makuri Islands with Bernie,,2024-05-26 07:50:46+00:00,771,VirtualRide,,6.94,,12m 51s
161,46695698,William Battershill,11499040527,Zwift - Aerobic Endurance Ride in France,,2024-05-26 07:08:47+00:00,2367,VirtualRide,,18.21,,39m 27s
162,46695698,William Battershill,11479509924,Zwift - Speed Workout Bike in France,,2024-05-23 14:48:26+00:00,2746,VirtualRide,,20.17,,44m 13s
163,46695698,William Battershill,11552740562,Zwift - Douce France in France,,2024-06-02 06:49:37+00:00,1843,VirtualRide,,13.83,,30m 43s
164,46695698,William Battershill,11522037525,Zwift - Speed Workout Bike in France,,2024-05-29 04:47:01+00:00,2423,VirtualRide,,18.77,,40m 23s
165,46695698,William Battershill,11609074387,Zwift - Aerobic Endurance Ride in Watopia,,2024-06-09 07:23:47+00:00,3617,VirtualRide,,24.32,,1h 0m
166,46695698,William Battershill,11628055629,Zwift - Speed Workout Bike in France,,2024-06-11 15:48:15+00:00,2598,VirtualRide,,19.64,,43m 18s
167,46695698,William Battershill,11838897258,Zwift - Lavender Unicorn in London,,2024-07-08 16:07:47+00:00,1826,VirtualRide,,8.97,,30m 6s
168,46695698,William Battershill,12024548941,Zwift - Calorie Crush in Watopia,,2024-07-31 05:52:51+00:00,1523,VirtualRide,,12.24,,25m 23s
169,46695698,William Battershill,12642055470,Zwift - Sugar Cookie in Watopia,,2024-10-13 04:32:53+00:00,5970,VirtualRide,,39.2,,1h 39m
170,69886154,Maël Gouyette,11339124690,Sunday Long Run 100’,Steady pace ✔️,2024-05-05 12:55:27+00:00,6046,Run,"Chartres-de-Bretagne, France",28.24,3.53,1h 40m
171,69886154,Maël Gouyette,11332939935,Cool down 10k easy to steady,,2024-05-04 18:15:56+00:00,2447,Run,"Décines-Charpieu, France",10.01,4.05,40m 34s
172,69886154,Maël Gouyette,11332958362,Race day 🔥,"1500m Meeting de L’Est Lyonnais 
3:36.85 
1’11”5/1’12”5/1’12”8
Windy 🌬 🥵
Took risks 
Looking forward to the next one 🤗",2024-05-04 18:00:39+00:00,216,Run,,1.5,2.4,3m 36s
173,69886154,Maël Gouyette,11293550074,Launch of Hoka Store 🥳 Community run,,2024-04-29 16:44:11+00:00,3712,Run,"Paris, France",8.73,5.35,46m 44s
