,Athlete ID,Name,Week Number,Date Range,Distance (km),Time,Elevation (m)
0,11799655,John GAY,01,Activities for 1 Jan 2024 - 7 Jan 2024,171.716578,14h 52m,1232.0016
1,11799655,John GAY,02,Activities for 8 Jan 2024 - 14 Jan 2024,173.325918,16h 11m,1242.0600000000002
2,11799655,John GAY,03,Activities for 15 Jan 2024 - 21 Jan 2024,147.09367600000002,13h 58m,568.1472
3,11799655,John GAY,04,Activities for 22 Jan 2024 - 28 Jan 2024,136.47203199999998,11h 27m,882.0912000000001
4,11799655,John GAY,05,Activities for 29 Jan 2024 - 4 Feb 2024,150.95609199999998,14h 11m,1056.132
5,11799655,John GAY,06,Activities for 5 Feb 2024 - 11 Feb 2024,95.916664,7h 57m,657.1488
6,11799655,John GAY,07,Activities for 12 Feb 2024 - 18 Feb 2024,178.797674,14h 57m,1047.9024
7,11799655,John GAY,08,Activities for 19 Feb 2024 - 25 Feb 2024,183.947562,15h 48m,1324.0512
8,11799655,John GAY,09,Activities for 26 Feb 2024 - 3 Mar 2024,182.981958,15h 42m,1363.0656000000001
9,11799655,John GAY,10,Activities for 4 Mar 2024 - 10 Mar 2024,88.674634,8h 27m,650.1384
10,11799655,John GAY,11,Activities for 11 Mar 2024 - 17 Mar 2024,158.68092399999998,13h 13m,947.928
11,11799655,John GAY,12,Activities for 18 Mar 2024 - 24 Mar 2024,181.37261800000002,15h 3m,1153.9728
12,11799655,John GAY,13,Activities for 25 Mar 2024 - 31 Mar 2024,175.257126,14h 55m,1363.98
13,11799655,John GAY,14,Activities for 1 Apr 2024 - 7 Apr 2024,148.381148,13h 27m,1175.0040000000001
14,11799655,John GAY,15,Activities for 8 Apr 2024 - 14 Apr 2024,107.503912,9h 36m,602.8944
15,11799655,John GAY,16,Activities for 15 Apr 2024 - 21 Apr 2024,152.40449800000002,15h 28m,939.0888
16,11799655,John GAY,17,Activities for 22 Apr 2024 - 28 Apr 2024,164.313614,15h 50m,936.9552
