,Athlete ID,Name,Week Number,Date Range,Distance (km),Time,Elevation (m)
0,25760238,Peter LYNCH,01,Activities for 11 Nov 2024 - 17 Nov 2024,13.196587999999998,0h 56m,9.144
1,25760238,Peter LYNCH,02,Activities for 8 Jan 2024 - 14 Jan 2024,53.91289,3h 21m,170.07840000000002
2,25760238,Peter LYNCH,03,Activities for 15 Jan 2024 - 21 Jan 2024,35.40548,2h 30m,160.02
3,25760238,Peter LYNCH,04,Activities for 22 Jan 2024 - 28 Jan 2024,30.738394000000003,2h 0m,255.1176
4,25760238,Peter LYNCH,05,Activities for 29 Jan 2024 - 4 Feb 2024,123.91918,8h 46m,390.4488
5,25760238,Peter LYNCH,06,Activities for 5 Feb 2024 - 11 Feb 2024,69.20162,4h 54m,214.88400000000001
6,25760238,Peter LYNCH,07,Activities for 12 Feb 2024 - 18 Feb 2024,19.31208,1h 22m,0.0
7,25760238,Peter LYNCH,08,Activities for 19 Feb 2024 - 25 Feb 2024,161.57773600000002,10h 42m,1123.7976
8,25760238,Peter LYNCH,09,Activities for 26 Feb 2024 - 3 Mar 2024,145.967138,9h 47m,1013.46
9,25760238,Peter LYNCH,10,Activities for 4 Mar 2024 - 10 Mar 2024,143.874996,10h 15m,683.3616000000001
10,25760238,Peter LYNCH,11,Activities for 11 Mar 2024 - 17 Mar 2024,117.48182,8h 21m,406.908
11,25760238,Peter LYNCH,12,Activities for 18 Mar 2024 - 24 Mar 2024,151.760762,10h 22m,676.6560000000001
12,25760238,Peter LYNCH,13,Activities for 25 Mar 2024 - 31 Mar 2024,151.599828,10h 26m,817.4736
13,25760238,Peter LYNCH,14,Activities for 1 Apr 2024 - 7 Apr 2024,135.828296,9h 25m,683.0568000000001
14,25760238,Peter LYNCH,15,Activities for 8 Apr 2024 - 14 Apr 2024,191.994262,12h 23m,1070.1528
15,25760238,Peter LYNCH,16,Activities for 15 Apr 2024 - 21 Apr 2024,122.95357600000001,8h 40m,449.27520000000004
16,25760238,Peter LYNCH,17,Activities for 22 Apr 2024 - 28 Apr 2024,116.838084,8h 26m,472.1352
