,Athlete ID,Name,Week Number,Date Range,Distance (km),Time,Elevation (m)
0,34492691,Djilali BEDRANI,01,Activities for 1 Jan 2024 - 7 Jan 2024,121.66610399999999,8h 50m,232.86720000000003
1,34492691,Djilali BEDRANI,02,Activities for 8 Jan 2024 - 14 Jan 2024,138.242306,9h 46m,370.0272
2,34492691,Djilali BEDRANI,03,Activities for 15 Jan 2024 - 21 Jan 2024,126.01132199999999,9h 12m,248.1072
3,34492691,Djilali BEDRANI,04,Activities for 22 Jan 2024 - 28 Jan 2024,36.692952,2h 48m,89.91600000000001
4,34492691,Djilali BEDRANI,05,Activities for 29 Jan 2024 - 4 Feb 2024,138.081372,9h 49m,291.084
5,34492691,Djilali BEDRANI,06,Activities for 5 Feb 2024 - 11 Feb 2024,82.237274,7h 19m,167.03040000000001
6,34492691,Djilali BEDRANI,07,Activities for 12 Feb 2024 - 18 Feb 2024,119.89583,8h 42m,134.112
7,34492691,Djilali BEDRANI,08,Activities for 19 Feb 2024 - 25 Feb 2024,98.00880599999999,7h 32m,153.924
8,34492691,Djilali BEDRANI,09,Activities for 26 Feb 2024 - 3 Mar 2024,44.578718,3h 4m,106.9848
9,34492691,Djilali BEDRANI,10,Activities for 4 Mar 2024 - 10 Mar 2024,106.21644,8h 12m,398.6784
10,34492691,Djilali BEDRANI,11,Activities for 11 Mar 2024 - 17 Mar 2024,148.542082,11h 52m,523.9512
11,34492691,Djilali BEDRANI,12,Activities for 18 Mar 2024 - 24 Mar 2024,126.65505800000001,10h 15m,537.0576
12,34492691,Djilali BEDRANI,13,Activities for 25 Mar 2024 - 31 Mar 2024,122.14890600000001,9h 44m,469.0872
13,34492691,Djilali BEDRANI,14,Activities for 1 Apr 2024 - 7 Apr 2024,76.765518,5h 24m,155.1432
14,34492691,Djilali BEDRANI,15,Activities for 8 Apr 2024 - 14 Apr 2024,139.368844,11h 12m,809.8536
15,34492691,Djilali BEDRANI,16,Activities for 15 Apr 2024 - 21 Apr 2024,137.759504,10h 34m,712.9272000000001
16,34492691,Djilali BEDRANI,17,Activities for 22 Apr 2024 - 28 Apr 2024,88.83556800000001,8h 29m,391.9728
17,34492691,Djilali BEDRANI,18,Activities for 29 Apr 2024 - 5 May 2024,43.45218,4h 24m,203.9112
18,34492691,Djilali BEDRANI,19,Activities for 6 May 2024 - 12 May 2024,108.791384,14h 59m,216.10320000000002
