Athlete ID,Name,Week Number,Date Range,Distance (km),Time,Elevation (m)
131800350.0,Amanda VESTRI,47,Week 47 - No Data,0.0,0h 0m,0.0
131800350.0,Amanda VESTRI,48,Week 48 - No Data,0.0,0h 0m,0.0
131800350.0,Amanda VESTRI,49,Week 49 - No Data,0.0,0h 0m,0.0
131800350.0,Amanda VESTRI,50,Week 50 - No Data,0.0,0h 0m,0.0
131800350.0,Amanda VESTRI,51,Week 51 - No Data,0.0,0h 0m,0.0
131800350.0,Amanda VESTRI,52,Week 52 - No Data,0.0,0h 0m,0.0
105366367.0,John KORIR,45,Week 45 - No Data,0.0,0h 0m,0.0
105366367.0,John KORIR,46,Activities for 11 Nov 2024 - 17 Nov 2024,20.0,3h 36m,7.0
105366367.0,John KORIR,47,Activities for 18 Nov 2024 - 24 Nov 2024,26.6,2h 43m,86.0
105366367.0,John KORIR,48,Activities for 25 Nov 2024 - 1 Dec 2024,56.5,5h 33m,219.0
105366367.0,John KORIR,49,Activities for 2 Dec 2024 - 8 Dec 2024,59.8,4h 41m,867.0
105366367.0,John KORIR,50,Activities for 9 Dec 2024 - 15 Dec 2024,116.2,7h 39m,1326.0
105366367.0,John KORIR,51,Activities for 16 Dec 2024 - 22 Dec 2024,41.3,2h 48m,551.0
105366367.0,John KORIR,52,Activities for 23 Dec 2024 - 29 Dec 2024,163.6,11h 8m,2272.0
131178025.0,Brian KIPTOO,45,Week 45 - No Data,0.0,0h 0m,0.0
131178025.0,Brian KIPTOO,46,Week 46 - No Data,0.0,0h 0m,0.0
131178025.0,Brian KIPTOO,47,Week 47 - No Data,0.0,0h 0m,0.0
131178025.0,Brian KIPTOO,48,Week 48 - No Data,0.0,0h 0m,0.0
131178025.0,Brian KIPTOO,49,Week 49 - No Data,0.0,0h 0m,0.0
131178025.0,Brian KIPTOO,50,Week 50 - No Data,0.0,0h 0m,0.0
131178025.0,Brian KIPTOO,51,Week 51 - No Data,0.0,0h 0m,0.0
131178025.0,Brian KIPTOO,52,Week 52 - No Data,0.0,0h 0m,0.0
131800350.0,Amanda VESTRI,45,Week 45 - No Data,0.0,0h 0m,0.0
131800350.0,Amanda VESTRI,46,Week 46 - No Data,0.0,0h 0m,0.0
131800350.0,Amanda VESTRI,47,Week 47 - No Data,0.0,0h 0m,0.0
131800350.0,Amanda VESTRI,48,Week 48 - No Data,0.0,0h 0m,0.0
131800350.0,Amanda VESTRI,49,Week 49 - No Data,0.0,0h 0m,0.0
131800350.0,Amanda VESTRI,50,Week 50 - No Data,0.0,0h 0m,0.0
131800350.0,Amanda VESTRI,51,Week 51 - No Data,0.0,0h 0m,0.0
131800350.0,Amanda VESTRI,52,Week 52 - No Data,0.0,0h 0m,0.0
134237562.0,Tebello RAMAKONGOANA,45,Activities for 4 Nov 2024 - 10 Nov 2024,187.5,12h 58m,2404.0
134237562.0,Tebello RAMAKONGOANA,46,Activities for 11 Nov 2024 - 17 Nov 2024,187.2,13h 7m,2376.0
134237562.0,Tebello RAMAKONGOANA,47,Activities for 18 Nov 2024 - 24 Nov 2024,193.0,13h 39m,2955.0
134237562.0,Tebello RAMAKONGOANA,48,Activities for 25 Nov 2024 - 1 Dec 2024,201.7,13h 52m,3537.0
134237562.0,Tebello RAMAKONGOANA,49,Activities for 2 Dec 2024 - 8 Dec 2024,166.1,11h 45m,2281.0
134237562.0,Tebello RAMAKONGOANA,50,Activities for 9 Dec 2024 - 15 Dec 2024,121.7,9h 2m,2181.0
134237562.0,Tebello RAMAKONGOANA,51,Activities for 16 Dec 2024 - 22 Dec 2024,161.7,11h 16m,2330.0
134237562.0,Tebello RAMAKONGOANA,52,Activities for 23 Dec 2024 - 29 Dec 2024,74.0,5h 19m,750.0
110793714.0,Lore HOFFMANN,45,Activities for 4 Nov 2024 - 10 Nov 2024,74.2,11h 5m,502.0
110793714.0,Lore HOFFMANN,46,Activities for 11 Nov 2024 - 17 Nov 2024,76.7,10h 2m,499.0
110793714.0,Lore HOFFMANN,47,Activities for 18 Nov 2024 - 24 Nov 2024,54.9,12h 20m,1022.0
110793714.0,Lore HOFFMANN,48,Activities for 25 Nov 2024 - 1 Dec 2024,57.1,7h 27m,408.0
110793714.0,Lore HOFFMANN,49,Activities for 2 Dec 2024 - 8 Dec 2024,67.7,11h 23m,528.0
110793714.0,Lore HOFFMANN,50,Activities for 9 Dec 2024 - 15 Dec 2024,84.5,11h 48m,602.0
110793714.0,Lore HOFFMANN,51,Activities for 16 Dec 2024 - 22 Dec 2024,73.9,11h 33m,443.0
