Athlete ID,Name,Week Number,Date Range,Distance (km),Time,Elevation (m)
4814818.0,Adam FOGG,01,Week 01 - No Data,0.0,0h 0m,0.0
4814818.0,Adam FOGG,02,Week 02 - No Data,0.0,0h 0m,0.0
4814818.0,Adam FOGG,01,Week 01 - No Data,0.0,0h 0m,0.0
4814818.0,Adam FOGG,02,Week 02 - No Data,0.0,0h 0m,0.0
4928335.0,JP FLAVIN,01,Week 01 - No Data,0.0,0h 0m,0.0
4928335.0,JP FLAVIN,02,Week 02 - No Data,0.0,0h 0m,0.0
45537525.0,Thomas BRIDGER,01,Week 01 - No Data,0.0,0h 0m,0.0
45537525.0,Thomas BRIDGER,02,Week 02 - No Data,0.0,0h 0m,0.0
