,Athlete ID,Athlete Name,Activity ID,Activity Name,Description,Start Date,Elapsed Time,Type,Location,Distance (mi),Pace (min/mi),Time
0,25760238,Peter Lynch,12876214254,Morning Run,,2024-11-11 14:24:32+00:00,4173,Run,"Cary, USA",8.21,6.88,56m 34s
1,25760238,Peter Lynch,10551896125,Morning Run,,2024-01-13 16:02:56+00:00,6510,Run,"Tulsa, USA",18.06,5.97,1h 47m
2,25760238,Peter Lynch,10534305690,"3 x (2mile, 1mile)","10:10s, 4:35s",2024-01-10 21:32:51+00:00,6790,Run,"Bixby, USA",15.44,6.07,1h 33m
3,25760238,Peter Lynch,10579187839,MLR*,*max’s long run,2024-01-17 22:01:34+00:00,5191,Run,"Tulsa, USA",12.01,6.82,1h 21m
4,25760238,Peter Lynch,10564757698,Morning Run,,2024-01-15 16:03:00+00:00,4118,Run,"Tulsa, USA",10.0,6.83,1h 8m
5,25760238,Peter Lynch,10649157463,Morning Run,,2024-01-28 14:11:33+00:00,7260,Run,"Osage County, USA",19.11,6.28,2h 0m
6,25760238,Peter Lynch,10696159067,Morning Run,,2024-02-04 15:03:30+00:00,4275,Run,"Tulsa, USA",10.04,6.93,1h 9m
7,25760238,Peter Lynch,10688713093,Morning Run,,2024-02-03 14:01:11+00:00,6414,Run,"Tulsa, USA",16.07,6.57,1h 45m
8,25760238,Peter Lynch,10683796066,Afternoon Run,,2024-02-02 21:45:31+00:00,6855,Run,"Bixby, USA",14.0,6.27,1h 27m
9,25760238,Peter Lynch,10674349530,Morning Run,,2024-02-01 12:32:30+00:00,5436,Run,"Tulsa, USA",12.01,7.25,1h 27m
10,25760238,Peter Lynch,10669169970,Morning Run,,2024-01-31 16:42:09+00:00,5013,Run,"Tulsa, USA",12.0,6.87,1h 22m
11,25760238,Peter Lynch,10664363435,"2k, 4x800, 4x400","5:21, 2:07,2:05,2:07,2:05, 59,59,58,57
BU 5k next weekend 🕺🏻",2024-01-30 21:14:59+00:00,8105,Run,"Tulsa, USA",12.89,7.32,1h 34m
12,25760238,Peter Lynch,10743129259,BU 5k,"Raced it pretty well, got the W. Excited to get into some more big training before outdoors. 5th on the Irish indoor all time list.",2024-02-11 02:00:58+00:00,811,Run,,3.1,4.35,13m 31s
13,25760238,Peter Lynch,10723888122,Afternoon Run,,2024-02-08 20:29:52+00:00,3466,Run,"Boston, USA",8.01,6.75,54m 3s
14,25760238,Peter Lynch,10714863041,Morning Run,,2024-02-07 12:17:10+00:00,6863,Run,"Tulsa, USA",10.85,7.6,1h 22m
15,25760238,Peter Lynch,10714848751,Morning Run,,2024-02-06 13:33:58+00:00,4578,Run,"Tulsa, USA",11.0,6.87,1h 15m
16,25760238,Peter Lynch,10714835630,Morning Run,,2024-02-05 13:32:47+00:00,4291,Run,"Tulsa, USA",10.04,6.87,1h 9m
17,25760238,Peter Lynch,10835775983,Morning Run,,2024-02-18 15:00:00+00:00,4920,Run,,12.0,6.83,1h 22m
18,25760238,Peter Lynch,10835351926,Morning Run,,2024-02-25 14:16:46+00:00,4269,Run,"Tulsa, USA",10.21,6.9,1h 10m
19,25760238,Peter Lynch,10828318874,Box Ranch,Beautiful morning with the boys,2024-02-24 14:59:56+00:00,6319,Run,"Sapulpa, USA",18.01,5.85,1h 45m
