,Athlete ID,Name,Week Number,Date Range,Distance (km),Time,Elevation (m)
0,8820965,Marcella HERZOG,01,Activities for 1 Jan 2024 - 7 Jan 2024,110.56165800000001,8h 23m,353.26320000000004
1,8820965,Marcella HERZOG,02,Activities for 8 Jan 2024 - 14 Jan 2024,145.323402,9h 44m,926.8968000000001
2,8820965,Marcella HERZOG,03,Activities for 15 Jan 2024 - 21 Jan 2024,107.98671399999999,8h 37m,353.87280000000004
3,8820965,Marcella HERZOG,04,Activities for 22 Jan 2024 - 28 Jan 2024,149.829554,10h 10m,777.8496
4,8820965,Marcella HERZOG,05,Activities for 29 Jan 2024 - 4 Feb 2024,59.384646,4h 31m,285.9024
5,8820965,Marcella HERZOG,06,Activities for 5 Feb 2024 - 11 Feb 2024,65.98294,4h 41m,180.13680000000002
6,8820965,Marcella HERZOG,07,Activities for 12 Feb 2024 - 18 Feb 2024,89.479304,6h 17m,178.00320000000002
7,8820965,Marcella HERZOG,08,Activities for 19 Feb 2024 - 25 Feb 2024,10.299776000000001,0h 38m,41.148
8,8820965,Marcella HERZOG,09,Week 09 - No Data,0.0,0h 0m,0.0
9,8820965,Marcella HERZOG,10,Activities for 4 Mar 2024 - 10 Mar 2024,48.923936,3h 35m,245.9736
10,8820965,Marcella HERZOG,11,Activities for 11 Mar 2024 - 17 Mar 2024,38.946028,2h 27m,110.03280000000001
11,8820965,Marcella HERZOG,12,Activities for 18 Mar 2024 - 24 Mar 2024,149.024884,11h 8m,655.0152
12,8820965,Marcella HERZOG,13,Activities for 25 Mar 2024 - 31 Mar 2024,131.32214399999998,9h 55m,749.5032
13,8820965,Marcella HERZOG,14,Activities for 1 Apr 2024 - 7 Apr 2024,57.131569999999996,4h 9m,327.0504
14,8820965,Marcella HERZOG,15,Activities for 8 Apr 2024 - 14 Apr 2024,104.928968,7h 15m,416.052
15,8820965,Marcella HERZOG,16,Activities for 15 Apr 2024 - 21 Apr 2024,9.977908000000001,1h 31m,57.912000000000006
16,8820965,Marcella HERZOG,17,Activities for 22 Apr 2024 - 28 Apr 2024,50.533276,2h 25m,335.88960000000003
17,8820965,Marcella HERZOG,18,Activities for 29 Apr 2024 - 5 May 2024,70.971894,5h 20m,484.9368
18,8820965,Marcella HERZOG,19,Activities for 6 May 2024 - 12 May 2024,15.932466,1h 10m,92.964
19,8820965,Marcella HERZOG,20,Activities for 13 May 2024 - 19 May 2024,19.633948,1h 33m,135.0264
20,8820965,Marcella HERZOG,21,Activities for 20 May 2024 - 26 May 2024,54.71756,4h 17m,320.04
21,8820965,Marcella HERZOG,22,Activities for 27 May 2024 - 2 Jun 2024,80.78886800000001,6h 4m,384.9624
22,8820965,Marcella HERZOG,23,Activities for 3 Jun 2024 - 9 Jun 2024,103.641496,7h 55m,698.9064000000001
23,8820965,Marcella HERZOG,24,Activities for 10 Jun 2024 - 16 Jun 2024,87.226228,6h 27m,423.0624
24,8820965,Marcella HERZOG,25,Activities for 17 Jun 2024 - 23 Jun 2024,100.261882,7h 30m,547.7256
25,8820965,Marcella HERZOG,26,Activities for 24 Jun 2024 - 30 Jun 2024,133.736154,8h 51m,875.0808000000001
26,8820965,Marcella HERZOG,27,Activities for 1 Jul 2024 - 7 Jul 2024,98.491608,7h 21m,520.9032
27,8820965,Marcella HERZOG,28,Activities for 8 Jul 2024 - 14 Jul 2024,109.756988,8h 21m,694.0296000000001
28,8820965,Marcella HERZOG,29,Activities for 15 Jul 2024 - 21 Jul 2024,107.02111,7h 7m,669.9504000000001
29,8820965,Marcella HERZOG,30,Activities for 22 Jul 2024 - 28 Jul 2024,130.839342,9h 57m,911.9616000000001
30,8820965,Marcella HERZOG,31,Activities for 29 Jul 2024 - 4 Aug 2024,125.85038800000001,9h 25m,631.8504
31,8820965,Marcella HERZOG,32,Activities for 5 Aug 2024 - 11 Aug 2024,123.75824600000001,9h 23m,797.9664
32,8820965,Marcella HERZOG,33,Activities for 12 Aug 2024 - 18 Aug 2024,117.642754,8h 59m,670.8648000000001
33,8820965,Marcella HERZOG,34,Activities for 19 Aug 2024 - 25 Aug 2024,144.03593,10h 29m,669.0360000000001
34,8820965,Marcella HERZOG,35,Activities for 26 Aug 2024 - 1 Sep 2024,122.30984,9h 10m,688.8480000000001
35,8820965,Marcella HERZOG,36,Activities for 2 Sep 2024 - 8 Sep 2024,106.538308,7h 44m,526.0848
36,8820965,Marcella HERZOG,37,Activities for 9 Sep 2024 - 15 Sep 2024,140.495382,10h 11m,719.9376000000001
37,8820965,Marcella HERZOG,38,Activities for 16 Sep 2024 - 22 Sep 2024,101.227486,7h 17m,498.0432
38,8820965,Marcella HERZOG,39,Activities for 23 Sep 2024 - 29 Sep 2024,152.8873,8h 13m,569.976
39,8820965,Marcella HERZOG,40,Activities for 30 Sep 2024 - 6 Oct 2024,205.99552,12h 48m,800.1
40,8820965,Marcella HERZOG,41,Activities for 7 Oct 2024 - 13 Oct 2024,86.743426,6h 26m,463.90560000000005
