,Athlete ID,Name,Week Number,Date Range,Distance (km),Time,Elevation (m)
0,30928604,Dan KIBET,01,Activities for 1 Jan 2024 - 7 Jan 2024,12.87472,0h 59m,42.062400000000004
1,30928604,Dan KIBET,02,Activities for 8 Jan 2024 - 14 Jan 2024,13.035654,1h 0m,0.0
2,30928604,Dan KIBET,03,Activities for 15 Jan 2024 - 21 Jan 2024,16.0934,1h 12m,0.0
3,30928604,Dan KIBET,04,Activities for 22 Jan 2024 - 28 Jan 2024,12.87472,0h 58m,0.0
4,30928604,Dan KIBET,05,Activities for 29 Jan 2024 - 4 Feb 2024,9.977908000000001,0h 46m,27.127200000000002
5,30928604,Dan KIBET,06,Activities for 5 Feb 2024 - 11 Feb 2024,29.933724,2h 19m,124.968
6,30928604,Dan KIBET,07,Activities for 12 Feb 2024 - 18 Feb 2024,6.43736,0h 29m,21.945600000000002
7,30928604,Dan KIBET,08,Activities for 19 Feb 2024 - 25 Feb 2024,22.852628,1h 44m,88.08720000000001
8,30928604,Dan KIBET,09,Week 09 - No Data,0.0,0h 0m,0.0
9,30928604,Dan KIBET,10,Activities for 4 Mar 2024 - 10 Mar 2024,22.852628,1h 44m,74.9808
10,30928604,Dan KIBET,11,Activities for 11 Mar 2024 - 17 Mar 2024,38.302292,2h 55m,138.0744
11,30928604,Dan KIBET,12,Week 12 - No Data,0.0,0h 0m,0.0
12,30928604,Dan KIBET,13,Activities for 25 Mar 2024 - 31 Mar 2024,12.87472,0h 57m,47.8536
13,30928604,Dan KIBET,14,Activities for 1 Apr 2024 - 7 Apr 2024,19.31208,1h 29m,102.108
14,30928604,Dan KIBET,15,Activities for 8 Apr 2024 - 14 Apr 2024,49.88954,3h 46m,245.9736
15,30928604,Dan KIBET,16,Week 16 - No Data,0.0,0h 0m,0.0
16,30928604,Dan KIBET,17,Activities for 22 Apr 2024 - 28 Apr 2024,32.830535999999995,2h 32m,195.9864
17,30928604,Dan KIBET,18,Week 18 - No Data,0.0,0h 0m,0.0
18,30928604,Dan KIBET,19,Activities for 6 May 2024 - 12 May 2024,55.52223,3h 35m,327.0504
19,30928604,Dan KIBET,20,Activities for 13 May 2024 - 19 May 2024,17.70274,1h 24m,67.9704
20,30928604,Dan KIBET,21,Activities for 20 May 2024 - 26 May 2024,32.1868,2h 29m,118.872
21,30928604,Dan KIBET,22,Activities for 27 May 2024 - 2 Jun 2024,16.0934,1h 11m,54.864000000000004
22,30928604,Dan KIBET,23,Activities for 3 Jun 2024 - 9 Jun 2024,23.174496,2h 22m,135.0264
23,30928604,Dan KIBET,24,Activities for 10 Jun 2024 - 16 Jun 2024,9.495106,0h 46m,31.0896
24,30928604,Dan KIBET,25,Activities for 17 Jun 2024 - 23 Jun 2024,14.162192000000001,3h 23m,601.98
25,30928604,Dan KIBET,26,Activities for 24 Jun 2024 - 30 Jun 2024,25.74944,2h 2m,85.95360000000001
26,30928604,Dan KIBET,27,Activities for 1 Jul 2024 - 7 Jul 2024,9.65604,0h 44m,35.9664
27,30928604,Dan KIBET,28,Week 28 - No Data,0.0,0h 0m,0.0
28,30928604,Dan KIBET,29,Week 29 - No Data,0.0,0h 0m,0.0
29,30928604,Dan KIBET,30,Activities for 22 Jul 2024 - 28 Jul 2024,8.0467,0h 39m,70.7136
30,30928604,Dan KIBET,31,Week 31 - No Data,0.0,0h 0m,0.0
31,30928604,Dan KIBET,32,Week 32 - No Data,0.0,0h 0m,0.0
32,30928604,Dan KIBET,33,Week 33 - No Data,0.0,0h 0m,0.0
33,30928604,Dan KIBET,34,Activities for 19 Aug 2024 - 25 Aug 2024,19.31208,1h 37m,166.116
34,30928604,Dan KIBET,35,Activities for 26 Aug 2024 - 1 Sep 2024,8.0467,0h 39m,39.9288
35,30928604,Dan KIBET,36,Week 36 - No Data,0.0,0h 0m,0.0
36,30928604,Dan KIBET,37,Activities for 9 Sep 2024 - 15 Sep 2024,22.53076,1h 50m,103.0224
37,30928604,Dan KIBET,38,Activities for 16 Sep 2024 - 22 Sep 2024,17.70274,1h 25m,95.0976
38,30928604,Dan KIBET,39,Activities for 23 Sep 2024 - 29 Sep 2024,24.1401,1h 52m,242.0112
39,30928604,Dan KIBET,40,Week 40 - No Data,0.0,0h 0m,0.0
40,30928604,Dan KIBET,41,Week 41 - No Data,0.0,0h 0m,0.0
41,30928604,Dan KIBET,42,Activities for 14 Oct 2024 - 20 Oct 2024,6.43736,0h 32m,35.052
42,30928604,Dan KIBET,43,Activities for 21 Oct 2024 - 27 Oct 2024,25.74944,2h 6m,128.01600000000002
43,30928604,Dan KIBET,44,Activities for 28 Oct 2024 - 3 Nov 2024,6.43736,0h 32m,29.8704
44,30928604,Dan KIBET,45,Activities for 4 Nov 2024 - 10 Nov 2024,20.92142,1h 41m,85.95360000000001
45,55975379,Cari HUGHES,01,Activities for 1 Jan 2024 - 7 Jan 2024,35.888282000000004,2h 45m,306.9336
46,55975379,Cari HUGHES,02,Activities for 8 Jan 2024 - 14 Jan 2024,58.097174,4h 12m,718.1088000000001
47,55975379,Cari HUGHES,03,Activities for 15 Jan 2024 - 21 Jan 2024,133.092418,8h 16m,1624.8888000000002
48,55975379,Cari HUGHES,04,Activities for 22 Jan 2024 - 28 Jan 2024,70.971894,4h 37m,772.9728
49,55975379,Cari HUGHES,05,Activities for 29 Jan 2024 - 4 Feb 2024,63.086128,4h 43m,634.8984
50,55975379,Cari HUGHES,06,Activities for 5 Feb 2024 - 11 Feb 2024,56.648768000000004,5h 12m,422.148
51,55975379,Cari HUGHES,07,Activities for 12 Feb 2024 - 18 Feb 2024,51.177012,3h 42m,365.1504
52,55975379,Cari HUGHES,08,Activities for 19 Feb 2024 - 25 Feb 2024,68.075082,6h 51m,625.1448
53,55975379,Cari HUGHES,09,Activities for 26 Feb 2024 - 3 Mar 2024,150.47329,14h 27m,839.1144
54,55975379,Cari HUGHES,10,Activities for 4 Mar 2024 - 10 Mar 2024,153.852904,11h 0m,1534.9728
55,55975379,Cari HUGHES,11,Activities for 11 Mar 2024 - 17 Mar 2024,157.232518,9h 9m,1922.9832000000001
56,55975379,Cari HUGHES,12,Activities for 18 Mar 2024 - 24 Mar 2024,156.91065,9h 15m,2168.0424000000003
57,55975379,Cari HUGHES,13,Activities for 25 Mar 2024 - 31 Mar 2024,116.67715,7h 1m,1014.984
58,55975379,Cari HUGHES,14,Activities for 1 Apr 2024 - 7 Apr 2024,116.999018,6h 53m,1651.1016000000002
59,55975379,Cari HUGHES,15,Activities for 8 Apr 2024 - 14 Apr 2024,62.925194000000005,4h 28m,523.0368
60,55975379,Cari HUGHES,16,Activities for 15 Apr 2024 - 21 Apr 2024,48.602067999999996,3h 37m,331.0128
61,55975379,Cari HUGHES,17,Activities for 22 Apr 2024 - 28 Apr 2024,60.02838199999999,7h 54m,358.14000000000004
62,55975379,Cari HUGHES,18,Activities for 29 Apr 2024 - 5 May 2024,95.43386199999999,8h 5m,676.0464000000001
