,Athlete ID,Name,Week Number,Date Range,Distance (km),Time,Elevation (m)
0,8483601,Yoann KOWAL,01,Week 01 - No Data,0.0,0h 0m,0.0
1,8483601,Yoann KOWAL,02,Activities for 8 Jan 2024 - 14 Jan 2024,9.977908000000001,0h 0m,24.9936
2,8483601,Yoann KOWAL,03,Week 03 - No Data,0.0,0h 0m,0.0
3,8483601,Yoann KOWAL,04,Week 04 - No Data,0.0,0h 0m,0.0
4,8483601,Yoann KOWAL,05,Week 05 - No Data,0.0,0h 0m,0.0
5,8483601,Yoann KOWAL,06,Week 06 - No Data,0.0,0h 0m,0.0
6,8483601,Yoann KOWAL,07,Week 07 - No Data,0.0,0h 0m,0.0
7,8483601,Yoann KOWAL,08,Week 08 - No Data,0.0,0h 0m,0.0
8,8483601,Yoann KOWAL,09,Week 09 - No Data,0.0,0h 0m,0.0
9,8483601,Yoann KOWAL,10,Week 10 - No Data,0.0,0h 0m,0.0
10,8483601,Yoann KOWAL,11,Week 11 - No Data,0.0,0h 0m,0.0
11,8483601,Yoann KOWAL,12,Activities for 18 Mar 2024 - 24 Mar 2024,80.14513199999999,5h 56m,487.0704
12,8483601,Yoann KOWAL,13,Activities for 25 Mar 2024 - 31 Mar 2024,147.25460999999999,12h 13m,1289.9136
13,8483601,Yoann KOWAL,14,Activities for 1 Apr 2024 - 7 Apr 2024,49.728606,9h 11m,235.9152
14,8483601,Yoann KOWAL,15,Activities for 8 Apr 2024 - 14 Apr 2024,72.4203,8h 28m,130.1496
15,8483601,Yoann KOWAL,16,Activities for 15 Apr 2024 - 21 Apr 2024,104.6071,8h 15m,207.8736
16,8483601,Yoann KOWAL,17,Activities for 22 Apr 2024 - 28 Apr 2024,74.02964,5h 44m,686.4096000000001
17,8483601,Yoann KOWAL,18,Activities for 29 Apr 2024 - 5 May 2024,125.367586,10h 52m,371.856
18,8483601,Yoann KOWAL,19,Activities for 6 May 2024 - 12 May 2024,104.12429800000001,8h 33m,939.0888
19,8483601,Yoann KOWAL,20,Activities for 13 May 2024 - 19 May 2024,88.19183199999999,7h 36m,220.06560000000002
20,8483601,Yoann KOWAL,21,Activities for 20 May 2024 - 26 May 2024,85.455954,6h 46m,359.05440000000004
21,8483601,Yoann KOWAL,22,Activities for 27 May 2024 - 2 Jun 2024,138.725108,10h 42m,592.5312
22,8483601,Yoann KOWAL,23,Activities for 3 Jun 2024 - 9 Jun 2024,137.115768,10h 58m,754.0752
23,8483601,Yoann KOWAL,24,Activities for 10 Jun 2024 - 16 Jun 2024,80.306066,6h 33m,331.9272
24,8483601,Yoann KOWAL,25,Activities for 17 Jun 2024 - 23 Jun 2024,80.627934,6h 4m,220.98000000000002
25,8483601,Yoann KOWAL,26,Activities for 24 Jun 2024 - 30 Jun 2024,74.67337599999999,5h 39m,313.0296
26,8483601,Yoann KOWAL,27,Activities for 1 Jul 2024 - 7 Jul 2024,62.925194000000005,4h 31m,178.91760000000002
27,8483601,Yoann KOWAL,28,Week 28 - No Data,0.0,0h 0m,0.0
28,8483601,Yoann KOWAL,29,Activities for 15 Jul 2024 - 21 Jul 2024,80.94980199999999,2h 44m,889.1016000000001
29,8483601,Yoann KOWAL,30,Week 30 - No Data,0.0,0h 0m,0.0
30,8483601,Yoann KOWAL,31,Activities for 29 Jul 2024 - 4 Aug 2024,73.868706,6h 50m,857.0976
31,8483601,Yoann KOWAL,32,Activities for 5 Aug 2024 - 11 Aug 2024,151.599828,9h 51m,1659.9408
32,8483601,Yoann KOWAL,33,Activities for 12 Aug 2024 - 18 Aug 2024,162.382406,13h 7m,1800.1488000000002
33,8483601,Yoann KOWAL,34,Activities for 19 Aug 2024 - 25 Aug 2024,232.066828,15h 48m,3093.4152000000004
34,8483601,Yoann KOWAL,35,Activities for 26 Aug 2024 - 1 Sep 2024,182.821024,14h 26m,1605.9912000000002
35,8483601,Yoann KOWAL,36,Activities for 2 Sep 2024 - 8 Sep 2024,180.567948,14h 14m,1115.8728
36,8483601,Yoann KOWAL,37,Activities for 9 Sep 2024 - 15 Sep 2024,188.453714,14h 17m,1427.0736000000002
37,8483601,Yoann KOWAL,38,Activities for 16 Sep 2024 - 22 Sep 2024,75.799914,6h 38m,374.904
38,8483601,Yoann KOWAL,39,Activities for 23 Sep 2024 - 29 Sep 2024,185.87877,14h 5m,1392.9360000000001
39,8483601,Yoann KOWAL,40,Activities for 30 Sep 2024 - 6 Oct 2024,205.834586,16h 12m,1463.9544
40,8483601,Yoann KOWAL,41,Activities for 7 Oct 2024 - 13 Oct 2024,219.192108,17h 9m,1684.9344
41,8483601,Yoann KOWAL,42,Activities for 14 Oct 2024 - 20 Oct 2024,205.35178399999998,15h 46m,1001.8776
42,8483601,Yoann KOWAL,43,Activities for 21 Oct 2024 - 27 Oct 2024,99.457212,7h 35m,199.0344
43,8483601,Yoann KOWAL,44,Activities for 28 Oct 2024 - 3 Nov 2024,196.50041399999998,14h 23m,1042.1112
44,8483601,Yoann KOWAL,45,Activities for 4 Nov 2024 - 10 Nov 2024,196.33948,14h 58m,555.9552
45,110793714,Lore HOFFMANN,01,Activities for 1 Jan 2024 - 7 Jan 2024,68.23601599999999,9h 47m,334.97520000000003
46,110793714,Lore HOFFMANN,02,Activities for 8 Jan 2024 - 14 Jan 2024,59.54558,9h 50m,274.9296
47,110793714,Lore HOFFMANN,03,Activities for 15 Jan 2024 - 21 Jan 2024,47.958332,10h 21m,249.936
48,110793714,Lore HOFFMANN,04,Activities for 22 Jan 2024 - 28 Jan 2024,64.695468,9h 20m,430.07280000000003
49,110793714,Lore HOFFMANN,05,Activities for 29 Jan 2024 - 4 Feb 2024,55.844098,10h 42m,359.05440000000004
50,110793714,Lore HOFFMANN,06,Activities for 5 Feb 2024 - 11 Feb 2024,30.57746,5h 37m,291.9984
51,110793714,Lore HOFFMANN,07,Activities for 12 Feb 2024 - 18 Feb 2024,56.165966,10h 9m,330.0984
52,110793714,Lore HOFFMANN,08,Activities for 19 Feb 2024 - 25 Feb 2024,61.476788000000006,11h 39m,373.0752
53,110793714,Lore HOFFMANN,09,Activities for 26 Feb 2024 - 3 Mar 2024,15.449663999999999,3h 12m,163.068
54,110793714,Lore HOFFMANN,10,Activities for 4 Mar 2024 - 10 Mar 2024,41.360037999999996,5h 27m,536.1432
55,110793714,Lore HOFFMANN,11,Activities for 11 Mar 2024 - 17 Mar 2024,70.328158,12h 17m,839.1144
56,110793714,Lore HOFFMANN,12,Activities for 18 Mar 2024 - 24 Mar 2024,75.63898,13h 19m,719.9376000000001
57,110793714,Lore HOFFMANN,13,Activities for 25 Mar 2024 - 31 Mar 2024,80.14513199999999,13h 30m,544.068
58,110793714,Lore HOFFMANN,14,Activities for 1 Apr 2024 - 7 Apr 2024,81.915406,13h 19m,481.8888
59,110793714,Lore HOFFMANN,15,Activities for 8 Apr 2024 - 14 Apr 2024,55.844098,11h 44m,866.8512000000001
60,110793714,Lore HOFFMANN,16,Activities for 15 Apr 2024 - 21 Apr 2024,44.578718,8h 56m,423.9768
61,110793714,Lore HOFFMANN,17,Activities for 22 Apr 2024 - 28 Apr 2024,61.476788000000006,13h 27m,580.9488
