,Athlete ID,Name,Week Number,Date Range,Distance (km),Time,Elevation (m)
0,21295355,Sigurd TVEIT,01,Activities for 1 Jan 2024 - 7 Jan 2024,131.804946,9h 43m,1487.7288
1,21295355,Sigurd TVEIT,02,Activities for 8 Jan 2024 - 14 Jan 2024,114.585008,9h 1m,632.46
2,21295355,Sigurd TVEIT,03,Activities for 15 Jan 2024 - 21 Jan 2024,6.598293999999999,0h 36m,0.0
3,21295355,Sigurd TVEIT,04,Activities for 22 Jan 2024 - 28 Jan 2024,91.893314,8h 13m,163.068
4,21295355,Sigurd TVEIT,05,Activities for 29 Jan 2024 - 4 Feb 2024,90.766776,8h 8m,371.2464
5,21295355,Sigurd TVEIT,06,Activities for 5 Feb 2024 - 11 Feb 2024,87.06529400000001,8h 21m,289.8648
6,21295355,Sigurd TVEIT,07,Activities for 12 Feb 2024 - 18 Feb 2024,64.3736,5h 53m,501.396
7,21295355,Sigurd TVEIT,08,Activities for 19 Feb 2024 - 25 Feb 2024,98.00880599999999,9h 0m,677.2656000000001
8,21295355,Sigurd TVEIT,09,Activities for 26 Feb 2024 - 3 Mar 2024,131.16121,9h 59m,960.4248
9,21295355,Sigurd TVEIT,10,Activities for 4 Mar 2024 - 10 Mar 2024,135.506428,10h 29m,886.9680000000001
10,21295355,Sigurd TVEIT,11,Activities for 11 Mar 2024 - 17 Mar 2024,149.34675199999998,12h 40m,1008.888
11,21295355,Sigurd TVEIT,12,Activities for 18 Mar 2024 - 24 Mar 2024,135.828296,11h 22m,1026.8712
12,21295355,Sigurd TVEIT,13,Activities for 25 Mar 2024 - 31 Mar 2024,126.65505800000001,9h 58m,785.7744
13,21295355,Sigurd TVEIT,14,Activities for 1 Apr 2024 - 7 Apr 2024,114.90687600000001,7h 53m,560.832
14,21295355,Sigurd TVEIT,15,Activities for 8 Apr 2024 - 14 Apr 2024,114.585008,8h 9m,505.3584
15,21295355,Sigurd TVEIT,16,Activities for 15 Apr 2024 - 21 Apr 2024,115.389678,8h 18m,1105.8144
16,21295355,Sigurd TVEIT,17,Activities for 22 Apr 2024 - 28 Apr 2024,114.90687600000001,9h 28m,818.0832
17,21295355,Sigurd TVEIT,18,Activities for 29 Apr 2024 - 5 May 2024,113.45847,8h 29m,3202.5336
18,21295355,Sigurd TVEIT,19,Activities for 6 May 2024 - 12 May 2024,105.733638,9h 23m,1620.3168
19,21295355,Sigurd TVEIT,20,Activities for 13 May 2024 - 19 May 2024,99.940014,8h 53m,1388.9736
20,21295355,Sigurd TVEIT,21,Activities for 20 May 2024 - 26 May 2024,93.985456,7h 20m,809.8536
21,21295355,Sigurd TVEIT,22,Activities for 27 May 2024 - 2 Jun 2024,64.85640199999999,4h 51m,620.5728
22,21295355,Sigurd TVEIT,23,Activities for 3 Jun 2024 - 9 Jun 2024,102.51495800000001,8h 18m,1005.84
23,21295355,Sigurd TVEIT,24,Activities for 10 Jun 2024 - 16 Jun 2024,101.38842,8h 35m,982.6752
24,21295355,Sigurd TVEIT,25,Activities for 17 Jun 2024 - 23 Jun 2024,97.36507,7h 38m,963.168
25,21295355,Sigurd TVEIT,26,Activities for 24 Jun 2024 - 30 Jun 2024,76.44365,5h 33m,668.1216000000001
26,21295355,Sigurd TVEIT,27,Activities for 1 Jul 2024 - 7 Jul 2024,33.79614,4h 8m,259.38480000000004
27,21295355,Sigurd TVEIT,28,Activities for 8 Jul 2024 - 14 Jul 2024,43.613114,3h 23m,448.97040000000004
28,21295355,Sigurd TVEIT,29,Week 29 - No Data,0.0,0h 0m,0.0
29,21295355,Sigurd TVEIT,30,Activities for 22 Jul 2024 - 28 Jul 2024,14.323126,4h 14m,366.9792
