,Athlete ID,Name,Week Number,Date Range,Distance (km),Time,Elevation (m)
0,46643128,Adam SPENCER,01,Activities for 1 Jan 2024 - 7 Jan 2024,126.33319,9h 1m,270.9672
1,46643128,Adam SPENCER,02,Activities for 8 Jan 2024 - 14 Jan 2024,125.85038800000001,9h 17m,657.1488
2,46643128,Adam SPENCER,03,Activities for 15 Jan 2024 - 21 Jan 2024,134.701758,9h 39m,411.48
3,46643128,Adam SPENCER,04,Activities for 22 Jan 2024 - 28 Jan 2024,111.20539399999998,8h 16m,326.136
4,46643128,Adam SPENCER,05,Activities for 29 Jan 2024 - 4 Feb 2024,128.908134,9h 21m,591.312
5,46643128,Adam SPENCER,06,Activities for 5 Feb 2024 - 11 Feb 2024,109.43512,8h 9m,296.8752
6,46643128,Adam SPENCER,07,Activities for 12 Feb 2024 - 18 Feb 2024,122.47077399999999,9h 16m,571.5
7,46643128,Adam SPENCER,08,Activities for 19 Feb 2024 - 25 Feb 2024,99.618146,7h 24m,132.8928
8,46643128,Adam SPENCER,09,Activities for 26 Feb 2024 - 3 Mar 2024,110.23979,8h 1m,343.20480000000003
9,46643128,Adam SPENCER,10,Activities for 4 Mar 2024 - 10 Mar 2024,82.88101,6h 12m,274.9296
10,46643128,Adam SPENCER,11,Activities for 11 Mar 2024 - 17 Mar 2024,111.84913,8h 7m,499.5672
11,46643128,Adam SPENCER,12,Activities for 18 Mar 2024 - 24 Mar 2024,114.42407399999999,8h 28m,60.96
12,46643128,Adam SPENCER,13,Activities for 25 Mar 2024 - 31 Mar 2024,120.217698,8h 45m,444.09360000000004
13,46643128,Adam SPENCER,14,Activities for 1 Apr 2024 - 7 Apr 2024,120.05676399999999,8h 26m,252.984
14,46643128,Adam SPENCER,15,Activities for 8 Apr 2024 - 14 Apr 2024,80.78886800000001,5h 59m,185.928
15,46643128,Adam SPENCER,16,Activities for 15 Apr 2024 - 21 Apr 2024,101.066552,7h 3m,203.9112
16,46643128,Adam SPENCER,17,Activities for 22 Apr 2024 - 28 Apr 2024,121.50516999999999,8h 30m,387.096
17,46643128,Adam SPENCER,18,Activities for 29 Apr 2024 - 5 May 2024,120.7005,8h 41m,305.7144
18,46643128,Adam SPENCER,19,Activities for 6 May 2024 - 12 May 2024,103.158694,7h 37m,563.88
19,46643128,Adam SPENCER,20,Activities for 13 May 2024 - 19 May 2024,119.25209399999999,8h 46m,294.132
20,46643128,Adam SPENCER,21,Activities for 20 May 2024 - 26 May 2024,91.249578,7h 0m,373.0752
21,46643128,Adam SPENCER,22,Activities for 27 May 2024 - 2 Jun 2024,118.125556,8h 52m,643.4328
22,46643128,Adam SPENCER,23,Activities for 3 Jun 2024 - 9 Jun 2024,72.4203,5h 38m,217.93200000000002
23,46643128,Adam SPENCER,24,Activities for 10 Jun 2024 - 16 Jun 2024,123.11451,8h 49m,298.0944
24,46643128,Adam SPENCER,25,Activities for 17 Jun 2024 - 23 Jun 2024,65.98294,4h 57m,127.1016
25,46643128,Adam SPENCER,26,Activities for 24 Jun 2024 - 30 Jun 2024,123.436378,9h 48m,255.7272
26,46643128,Adam SPENCER,27,Activities for 1 Jul 2024 - 7 Jul 2024,118.44742399999998,8h 54m,364.236
27,46643128,Adam SPENCER,28,Activities for 8 Jul 2024 - 14 Jul 2024,110.400724,8h 12m,241.7064
28,46643128,Adam SPENCER,29,Activities for 15 Jul 2024 - 21 Jul 2024,102.354024,7h 43m,172.82160000000002
29,46643128,Adam SPENCER,30,Activities for 22 Jul 2024 - 28 Jul 2024,91.088644,6h 49m,418.1856
30,46643128,Adam SPENCER,31,Activities for 29 Jul 2024 - 4 Aug 2024,56.3269,4h 19m,81.9912
