,Athlete ID,Athlete Name,Activity ID,Activity Name,Description,Start Date,Elapsed Time,Type,Location,Distance (mi),Pace (min/mi),Time
0,29900318,Niels Laros,10738369537,Monaco 5k,13.26 NR😍,2024-02-11 08:01:49+00:00,807,Run,Monaco,3.13,4.28,13m 27s
1,29900318,Niels Laros,12860445270,Cardiff XC😤,,2024-11-09 14:06:16+00:00,1662,Run,"Cardiff, United Kingdom",5.81,4.77,27m 42s
2,24166694,Daniel Simmons,10476583276,Afternoon Run,,2024-01-01 22:50:49+00:00,1500,Run,,3.0,7.98,23m 58s
3,24166694,Daniel Simmons,10476582841,Morning Run,,2024-01-01 15:59:13+00:00,3583,Run,"Highland, USA",10.02,5.87,58m 52s
4,24166694,Daniel Simmons,10551634335,Byu is kickin it,,2024-01-13 15:11:12+00:00,4118,Run,"Orem, USA",9.0,6.45,58m 2s
5,7327132,Charles Philibert-Thiboutot,10559805910,LR,Windy out,2024-01-14 17:04:34+00:00,5672,Run,"Arizona, USA",13.14,6.93,1h 31m
6,7327132,Charles Philibert-Thiboutot,10925858563,The Boys are so back!!,Crushing a LR with Luc like it’s 2016 😂,2024-03-09 19:35:05+00:00,6467,Run,"Vancouver, Canada",16.92,6.27,1h 45m
7,7327132,Charles Philibert-Thiboutot,10988614677,LR,Beauty day,2024-03-18 19:22:17+00:00,5750,Run,"Vancouver, Canada",16.78,5.7,1h 35m
8,7327132,Charles Philibert-Thiboutot,11052429461,PM,20x300,2024-03-28 00:23:12+00:00,1925,Run,,5.01,6.08,30m 28s
9,7327132,Charles Philibert-Thiboutot,11050351900,AM,12x1km,2024-03-27 17:12:50+00:00,2867,Run,"Vancouver, Canada",7.87,6.05,47m 35s
10,7327132,Charles Philibert-Thiboutot,11346753423,LR 🏔️ avec Thom,,2024-05-06 15:31:50+00:00,5139,Run,"Coconino National Forest, USA",14.29,5.83,1h 23m
11,7327132,Charles Philibert-Thiboutot,11474243896,EZ avec Jimmy,,2024-05-22 09:29:55+00:00,4125,Run,"Paris, France",9.94,6.88,1h 8m
12,7327132,Charles Philibert-Thiboutot,11883599606,LR,"Saint Moritz
Airport loop avec Thomas Fafard Jean-Simon Desgagnés",2024-07-14 07:22:50+00:00,5063,Run,"Samedan, Switzerland",13.67,,1h 17m
13,7327132,Charles Philibert-Thiboutot,12392033520,AM avec Jimmy et Antoine,,2024-09-12 12:29:34+00:00,4398,Run,"Quebec, Canada",9.5,,1h 12m
14,7327132,Charles Philibert-Thiboutot,12466929837,Marathon Beneva de Montréal: Championnat Canadien de 5km,,2024-09-21 12:45:01+00:00,955,Run,"Montreal, Canada",3.18,,15m 55s
15,7327132,Charles Philibert-Thiboutot,12465822419,Marathon Beneva de Montréal: Championnat québécois du Mile,,2024-09-20 22:30:01+00:00,398,Run,"Montreal, Canada",1.05,,6m 38s
16,7327132,Charles Philibert-Thiboutot,12816086538,LR,,2024-11-03 17:18:42+00:00,5815,Run,"Quebec, Canada",15.55,,1h 35m
17,7327132,Charles Philibert-Thiboutot,12869837024,LR avec JS,,2024-11-10 15:15:12+00:00,5691,Run,"Shannon, Canada",15.55,,1h 32m
18,64218328,Bobby Poynter,10515525372,Afternoon Run,,2024-01-08 01:20:41+00:00,1925,Run,,4.51,7.12,32m 5s
19,64218328,Bobby Poynter,10514632136,Lunch Run,,2024-01-07 20:09:02+00:00,3339,Run,"San Diego, USA",8.01,6.87,54m 59s
20,64218328,Bobby Poynter,10508764857,Afternoon Run,,2024-01-07 01:40:52+00:00,1724,Run,,4.09,6.9,28m 17s
21,64218328,Bobby Poynter,10507493909,Lunch Run,,2024-01-06 20:04:29+00:00,1068,Run,"Poway, USA",2.01,8.42,16m 55s
22,64218328,Bobby Poynter,10507493929,Hills 🥵🥵,6x400m hill,2024-01-06 19:14:02+00:00,2111,Run,"Poway, USA",2.96,,30m 18s
23,64218328,Bobby Poynter,10507000207,Morning Run,,2024-01-06 18:13:38+00:00,1010,Run,"Poway, USA",2.0,7.88,15m 49s
24,64218328,Bobby Poynter,10501091765,Lunch Run,,2024-01-05 20:56:58+00:00,2925,Run,,6.81,7.08,48m 17s
25,64218328,Bobby Poynter,10494627106,Progressive LR,Forgot to bring a gel but still felt pretty good. Lexi kept me company on the bike again,2024-01-04 17:53:07+00:00,5913,Run,"San Diego, USA",15.0,6.22,1h 33m
26,64218328,Bobby Poynter,10489678517,Afternoon Run,,2024-01-04 01:26:28+00:00,1676,Run,,4.0,6.97,27m 56s
27,64218328,Bobby Poynter,10488608221,Lunch Run,,2024-01-03 20:08:37+00:00,3475,Run,"San Diego, USA",8.0,6.95,55m 40s
28,64218328,Bobby Poynter,10483190898,Afternoon Run,,2024-01-03 01:46:50+00:00,2152,Run,,5.0,7.08,35m 29s
29,64218328,Bobby Poynter,10481888261,Lunch Run,,2024-01-02 20:42:22+00:00,1170,Run,,2.09,8.6,18m 2s
30,64218328,Bobby Poynter,10481888258,Morning Run,,2024-01-02 18:41:03+00:00,1011,Run,,2.09,7.58,15m 50s
31,64218328,Bobby Poynter,10560545442,Afternoon Run,,2024-01-14 23:05:28+00:00,2696,Run,"Upland, USA",6.0,6.72,40m 18s
32,64218328,Bobby Poynter,10553049377,Lunch Run,,2024-01-13 20:16:32+00:00,5556,Run,"Rancho Cucamonga, USA",12.0,6.15,1h 13m
33,64218328,Bobby Poynter,10547656417,Lift + treadmill,,2024-01-12 23:30:00+00:00,2520,Run,,6.0,7.0,42m 0s
34,64218328,Bobby Poynter,10539495976,Morning Run,,2024-01-11 18:45:15+00:00,2723,Run,"Upland, USA",6.0,6.95,41m 42s
35,64218328,Bobby Poynter,10535072097,4mile tempo,4:58 avg,2024-01-11 02:49:49+00:00,1153,Run,,3.33,5.75,19m 13s
36,64218328,Bobby Poynter,10535072107,Evening Run,,2024-01-11 02:34:50+00:00,452,Run,,1.08,6.93,7m 32s
37,64218328,Bobby Poynter,10533482780,Lunch Run,,2024-01-10 20:23:10+00:00,268,Run,,0.5,8.87,4m 28s
38,64218328,Bobby Poynter,10533482824,Morning Run,,2024-01-10 18:18:31+00:00,1063,Run,"Claremont, USA",2.08,8.03,16m 45s
39,64218328,Bobby Poynter,10527009800,Lunch Run,,2024-01-09 19:30:57+00:00,3695,Run,"Upland, USA",8.0,6.93,55m 32s
40,64218328,Bobby Poynter,10520558538,1k’s,9x1k w/ 90 sec rest,2024-01-08 20:38:48+00:00,3348,Run,"Coronado, USA",7.77,6.12,47m 32s
41,64218328,Bobby Poynter,10520076366,Lunch Run,,2024-01-08 19:51:44+00:00,1022,Run,"Coronado, USA",2.18,7.67,16m 46s
42,64218328,Bobby Poynter,10604024626,Lunch Run,,2024-01-21 20:18:32+00:00,1757,Run,"San Ramon, USA",4.0,7.07,28m 19s
43,64218328,Bobby Poynter,10596746105,LR 🫨,85min fartlek. The rain was kind nice until I had to flip and the wind was blowing it straight in my face,2024-01-20 17:28:39+00:00,6758,Run,"Danville, USA",16.71,6.12,1h 42m
44,64218328,Bobby Poynter,10590219657,Lunch Run,,2024-01-19 19:06:26+00:00,3432,Run,"Upland, USA",8.0,6.77,54m 9s
45,64218328,Bobby Poynter,10586651824,Treadmill + lift,,2024-01-19 01:05:00+00:00,2115,Run,,5.0,7.05,35m 15s
46,64218328,Bobby Poynter,10584398695,Lunch Run,,2024-01-18 19:10:53+00:00,3486,Run,"Upland, USA",8.01,6.82,54m 35s
47,64218328,Bobby Poynter,10578731031,Afternoon Run,,2024-01-17 21:41:48+00:00,985,Run,"Claremont, USA",1.49,9.25,13m 50s
48,64218328,Bobby Poynter,10578575549,Lunch Run,,2024-01-17 20:44:35+00:00,2440,Run,,4.67,6.78,31m 42s
49,64218328,Bobby Poynter,10578150207,Lunch Run,,2024-01-17 19:51:14+00:00,993,Run,"Claremont, USA",2.01,7.95,16m 2s
50,64218328,Bobby Poynter,10572315006,Lunch Run,,2024-01-16 20:13:54+00:00,4454,Run,"Upland, USA",10.0,6.8,1h 8m
51,64218328,Bobby Poynter,10566026463,Afternoon Run,,2024-01-15 21:46:41+00:00,779,Run,"Claremont, USA",1.51,7.87,11m 53s
52,64218328,Bobby Poynter,10566026529,5k work,"2k, 1600, 1200, 800, 400",2024-01-15 20:55:08+00:00,2435,Run,,6.38,6.25,39m 55s
53,64218328,Bobby Poynter,10566026495,Lunch Run,,2024-01-15 19:52:44+00:00,1289,Run,"Claremont, USA",2.52,7.85,19m 46s
54,64218328,Bobby Poynter,10650559263,Afternoon Run,,2024-01-28 21:33:25+00:00,3548,Run,"Upland, USA",8.0,6.87,55m 2s
55,64218328,Bobby Poynter,10644074907,Evening Run,,2024-01-28 04:19:09+00:00,5332,Run,,12.0,6.68,1h 20m
56,64218328,Bobby Poynter,10636782321,Evening Run,,2024-01-27 03:59:49+00:00,895,Run,,1.42,10.02,14m 14s
57,64218328,Bobby Poynter,10636584208,Evening Run,,2024-01-27 02:16:19+00:00,1115,Run,"Seattle, USA",2.12,8.33,17m 40s
58,64218328,Bobby Poynter,10634670890,Morning Shakeout,,2024-01-26 18:04:21+00:00,1087,Run,"Puyallup, USA",1.95,8.05,15m 44s
59,64218328,Bobby Poynter,10630078708,Afternoon Run,,2024-01-25 23:19:29+00:00,1247,Run,"Seattle, USA",2.63,7.33,19m 19s
60,64218328,Bobby Poynter,10616692364,Afternoon Run,,2024-01-23 21:58:02+00:00,804,Run,"Claremont, USA",1.48,8.85,13m 7s
61,64218328,Bobby Poynter,10616692304,Lunch Run,,2024-01-23 19:52:59+00:00,987,Run,"Claremont, USA",2.03,7.8,15m 50s
62,64218328,Bobby Poynter,10611220088,Treadmill + lift,,2024-01-23 03:36:25+00:00,2115,Run,,5.0,7.05,35m 15s
63,64218328,Bobby Poynter,10609994223,Afternoon Run,,2024-01-22 21:10:32+00:00,3459,Run,,8.08,6.9,55m 46s
64,64218328,Bobby Poynter,10703552913,Afternoon Run,,2024-02-04 21:35:00+00:00,3173,Run,,7.5,7.05,52m 53s
65,64218328,Bobby Poynter,10690852900,Marathon OLY Trials got me hyped,,2024-02-03 21:39:26+00:00,5777,Run,"Upland, USA",15.0,5.93,1h 29m
66,64218328,Bobby Poynter,10684618405,Evening Run,,2024-02-03 04:23:08+00:00,2163,Run,,5.0,7.0,34m 59s
67,64218328,Bobby Poynter,10682978829,Lunch Run,,2024-02-02 19:36:27+00:00,3502,Run,"Upland, USA",8.0,6.85,54m 48s
68,64218328,Bobby Poynter,10678426861,Evening Run,,2024-02-02 03:19:11+00:00,234,Run,,0.52,7.47,3m 54s
69,64218328,Bobby Poynter,10678321891,Evening Run,,2024-02-02 02:20:55+00:00,879,Run,,2.04,7.17,14m 39s
70,64218328,Bobby Poynter,10677031113,Afternoon Run,,2024-02-01 21:12:36+00:00,878,Run,,2.0,7.32,14m 38s
71,64218328,Bobby Poynter,10676931243,Tempo,,2024-02-01 20:41:50+00:00,1461,Run,,5.0,4.87,24m 21s
72,64218328,Bobby Poynter,10676770769,Lunch Run,,2024-02-01 19:57:14+00:00,899,Run,,2.0,7.48,14m 59s
73,64218328,Bobby Poynter,10671943140,Double + lift,,2024-02-01 03:59:59+00:00,2075,Run,,5.0,6.92,34m 35s
74,64218328,Bobby Poynter,10670886216,Afternoon Run,,2024-01-31 21:30:42+00:00,3782,Run,"Rancho Cucamonga, USA",8.0,6.9,55m 12s
75,64218328,Bobby Poynter,10662825551,Lunch Run,,2024-01-30 19:24:30+00:00,1004,Run,"Claremont, USA",2.01,8.25,16m 35s
76,64218328,Bobby Poynter,10662820546,Morning Run,,2024-01-30 18:28:24+00:00,2467,Run,,4.5,6.7,30m 9s
77,64218328,Bobby Poynter,10662817088,Morning Run,,2024-01-30 17:18:18+00:00,996,Run,"Claremont, USA",2.03,8.05,16m 24s
78,64218328,Bobby Poynter,10754919993,Mile PR,"4:01.38

Indoor Mile @ BU",2024-02-11 01:15:00+00:00,241,Run,,1.0,4.02,4m 1s
79,64218328,Bobby Poynter,10754904999,Afternoon Run,,2024-02-10 22:53:12+00:00,1031,Run,"Boston, USA",1.1,7.93,8m 48s
80,64218328,Bobby Poynter,10754903032,Afternoon Run,,2024-02-10 20:59:57+00:00,1030,Run,,2.02,7.58,15m 22s
81,64218328,Bobby Poynter,10754901681,Evening Run,,2024-02-09 23:26:28+00:00,1363,Run,"Cambridge, USA",2.48,7.72,19m 12s
82,64218328,Bobby Poynter,10754899204,Afternoon Run,,2024-02-08 23:18:58+00:00,2487,Run,,5.67,6.85,38m 51s
83,64218328,Bobby Poynter,10754958171,Evening Run,,2024-02-08 03:00:00+00:00,960,Run,,2.0,8.0,16m 0s
84,64218328,Bobby Poynter,10718741989,Afternoon Run,,2024-02-08 01:37:26+00:00,965,Run,"Claremont, USA",2.0,7.58,15m 14s
85,64218328,Bobby Poynter,10755045367,Lunch Run,,2024-02-07 19:58:00+00:00,960,Run,,2.0,8.0,16m 0s
86,64218328,Bobby Poynter,10755026959,SS,,2024-02-07 19:47:00+00:00,1078,Run,,3.5,5.13,17m 58s
87,64218328,Bobby Poynter,10755037604,Lunch Run,,2024-02-07 19:00:00+00:00,930,Run,,2.0,7.75,15m 30s
88,64218328,Bobby Poynter,10712169189,Evening Run,,2024-02-07 02:42:58+00:00,2122,Run,,5.08,6.72,34m 8s
89,64218328,Bobby Poynter,10710263212,Lunch Run,,2024-02-06 19:16:10+00:00,3372,Run,,8.0,6.7,53m 41s
90,64218328,Bobby Poynter,10705150030,3k workout,,2024-02-06 02:24:51+00:00,1924,Run,,4.39,5.63,24m 45s
91,64218328,Bobby Poynter,10705149928,Afternoon Run,,2024-02-06 01:39:09+00:00,1070,Run,,1.99,7.62,15m 13s
92,64218328,Bobby Poynter,10703250976,Lunch Run,,2024-02-05 19:40:21+00:00,943,Run,,2.0,7.3,14m 37s
93,64218328,Bobby Poynter,10703087944,SS,,2024-02-05 19:10:49+00:00,1236,Run,,4.0,5.15,20m 36s
94,64218328,Bobby Poynter,10702833049,Morning Run,,2024-02-05 18:37:46+00:00,898,Run,,2.14,6.97,14m 58s
95,64218328,Bobby Poynter,10789572094,Morning Run,,2024-02-18 18:26:08+00:00,2716,Run,"Upland, USA",6.01,7.2,43m 19s
96,64218328,Bobby Poynter,10782600590,Morning Run,,2024-02-17 18:57:16+00:00,5605,Run,"Rancho Cucamonga, USA",13.0,6.02,1h 18m
97,64218328,Bobby Poynter,10776859044,Tempo,,2024-02-17 01:54:17+00:00,1521,Run,,5.04,5.03,25m 21s
98,64218328,Bobby Poynter,10776858912,Afternoon Run,,2024-02-17 01:03:20+00:00,1119,Run,"Claremont, USA",2.0,7.78,15m 37s
99,64218328,Bobby Poynter,10775154079,Morning Run,,2024-02-16 18:17:21+00:00,2720,Run,"Upland, USA",6.0,6.75,40m 36s
100,64218328,Bobby Poynter,10770836133,Evening Run,,2024-02-16 02:57:33+00:00,2430,Run,,6.0,6.6,39m 38s
101,64218328,Bobby Poynter,10768871047,Morning Run,,2024-02-15 18:44:12+00:00,2944,Run,"Upland, USA",7.0,6.75,47m 19s
102,64218328,Bobby Poynter,10764281510,Evening Run,,2024-02-15 02:39:35+00:00,1004,Run,,1.81,8.85,16m 1s
103,64218328,Bobby Poynter,10781997033,Afternoon Run,,2024-02-15 01:50:00+00:00,1080,Run,,3.0,6.0,18m 0s
104,64218328,Bobby Poynter,10764281021,Afternoon Run,,2024-02-15 01:08:44+00:00,929,Run,"Claremont, USA",2.0,7.75,15m 29s
105,64218328,Bobby Poynter,10762647524,Lunch Run,,2024-02-14 19:19:35+00:00,930,Run,"Claremont, USA",2.0,7.67,15m 21s
106,64218328,Bobby Poynter,10762329376,Short tempo,,2024-02-14 18:49:36+00:00,967,Run,,3.23,4.98,16m 7s
107,64218328,Bobby Poynter,10762119526,Morning Run,,2024-02-14 18:10:52+00:00,955,Run,"Claremont, USA",2.0,7.72,15m 27s
108,64218328,Bobby Poynter,10757826888,Evening Run,,2024-02-14 02:14:31+00:00,1563,Run,,3.89,6.7,26m 3s
109,64218328,Bobby Poynter,10756049264,Morning Run,,2024-02-13 18:45:18+00:00,3147,Run,"Upland, USA",7.0,6.82,47m 46s
110,64218328,Bobby Poynter,10838206076,Afternoon Run,,2024-02-26 00:05:52+00:00,5462,Run,"San Ramon, USA",13.03,6.6,1h 26m
