,Athlete ID,Athlete Name,Activity ID,Activity Name,Description,Start Date,Elapsed Time,Type,Location,Distance (mi),Pace (min/mi),Time
0,30928604,Dan Kibet,10482657210,Afternoon Run,,2024-01-02 23:07:00+00:00,1904,Run,"Kansas City, USA",4.05,7.68,31m 10s
1,30928604,Dan Kibet,10474624423,Morning Run,,2024-01-01 15:46:59+00:00,1749,Run,"Kansas City, USA",4.01,7.1,28m 28s
2,30928604,Dan Kibet,10553475192,Afternoon Run,,2024-01-13 23:25:54+00:00,1960,Run,,4.05,7.4,30m 2s
3,30928604,Dan Kibet,10541113647,Evening Run,,2024-01-12 00:40:07+00:00,1801,Run,,4.11,7.3,30m 1s
4,30928604,Dan Kibet,10585255492,Morning Run,,2024-01-18 15:02:09+00:00,2173,Run,,5.02,7.2,36m 13s
5,30928604,Dan Kibet,10577034917,Morning Run,,2024-01-17 16:18:05+00:00,2181,Run,,5.01,7.25,36m 21s
6,30928604,Dan Kibet,10624436576,Night Run,,2024-01-25 03:29:44+00:00,1326,Run,,3.02,7.3,22m 6s
7,30928604,Dan Kibet,10616827562,Afternoon Run,,2024-01-23 22:15:49+00:00,2196,Run,,5.02,7.27,36m 33s
8,30928604,Dan Kibet,10675978602,Lunch Run,,2024-02-01 17:51:08+00:00,2877,Run,"Leawood, USA",6.22,7.53,46m 53s
9,30928604,Dan Kibet,10741865428,Morning Run,,2024-02-11 15:17:37+00:00,2821,Run,"Kansas City, USA",6.22,7.38,45m 55s
10,30928604,Dan Kibet,10727935869,Morning Run,,2024-02-09 14:42:49+00:00,2908,Run,"Kansas City, USA",6.22,7.58,47m 12s
11,30928604,Dan Kibet,10724053647,Afternoon Run,,2024-02-08 21:36:21+00:00,2821,Run,"Leawood, USA",6.22,7.42,46m 7s
12,30928604,Dan Kibet,10750318123,Rest easy Champ,,2024-02-12 23:37:23+00:00,1814,Run,"Kansas City, USA",4.0,7.47,29m 55s
13,30928604,Dan Kibet,10808993098,Lunch Run,,2024-02-21 17:03:17+00:00,2804,Run,"Kansas City, USA",6.22,7.33,45m 40s
14,30928604,Dan Kibet,10796520473,Afternoon Run,,2024-02-19 20:44:06+00:00,3652,Run,"Kansas City, USA",8.07,7.33,59m 13s
15,30928604,Dan Kibet,10924174747,Morning Run,,2024-03-09 14:56:18+00:00,3913,Run,"Kansas City, USA",8.0,7.25,58m 2s
16,30928604,Dan Kibet,10891205220,Afternoon Run,,2024-03-04 21:11:31+00:00,2855,Run,"Kansas City, USA",6.2,7.5,46m 34s
17,30928604,Dan Kibet,10974351295,Afternoon Run,,2024-03-16 18:49:27+00:00,3823,Run,"Kansas City, USA",8.29,7.45,1h 1m
18,30928604,Dan Kibet,10959040183,Lunch Run,,2024-03-14 16:06:23+00:00,3134,Run,"Leawood, USA",7.0,7.42,51m 59s
19,30928604,Dan Kibet,10951228433,Morning Run,,2024-03-13 14:22:52+00:00,3763,Run,"Kansas City, USA",8.5,7.3,1h 2m
20,30928604,Dan Kibet,11051656080,Afternoon Run,,2024-03-27 19:53:03+00:00,3446,Run,"Kansas City, USA",8.01,7.12,57m 2s
21,30928604,Dan Kibet,11114202669,Afternoon Run,,2024-04-05 19:31:37+00:00,2982,Run,"Kansas City, USA",6.0,7.55,45m 23s
22,30928604,Dan Kibet,11100898513,Afternoon Run,,2024-04-03 20:24:39+00:00,2799,Run,"Kansas City, USA",6.01,7.42,44m 33s
23,30928604,Dan Kibet,11180592212,Morning Run,,2024-04-14 12:34:05+00:00,2639,Run,"Kansas City, USA",6.01,7.28,43m 50s
24,30928604,Dan Kibet,11172260780,Morning Run,,2024-04-13 12:57:17+00:00,3006,Run,"Kansas City, USA",7.02,7.0,49m 12s
25,30928604,Dan Kibet,11160519321,Afternoon Run,,2024-04-11 21:25:14+00:00,2761,Run,"Kansas City, USA",6.01,7.4,44m 27s
26,30928604,Dan Kibet,11152526194,Afternoon Run,,2024-04-10 19:45:19+00:00,2768,Run,"Kansas City, USA",6.01,7.35,44m 14s
27,30928604,Dan Kibet,11137348586,Afternoon Run,,2024-04-08 19:49:54+00:00,2724,Run,"Kansas City, USA",6.01,7.38,44m 23s
28,30928604,Dan Kibet,11274994389,Morning Run,,2024-04-27 11:13:38+00:00,3572,Run,"Goshen, USA",7.35,7.32,53m 46s
29,30928604,Dan Kibet,11246524995,Morning Run,,2024-04-23 13:51:02+00:00,3250,Run,"Kansas City, USA",7.1,7.6,53m 57s
30,30928604,Dan Kibet,11241363793,Consistency👎🏾,Saturday morning on my way to work,2024-04-22 19:28:37+00:00,2694,Run,"Kansas City, USA",6.0,7.42,44m 32s
31,30928604,Dan Kibet,11386451811,Morning Ride to Arrowhead and back,,2024-05-11 14:16:59+00:00,5198,Ride,"Kansas City, USA",16.39,,1h 18m
32,30928604,Dan Kibet,11380429262,Happy Nurses Week,,2024-05-10 21:38:10+00:00,2695,Run,"Kansas City, USA",6.0,7.43,44m 40s
33,30928604,Dan Kibet,11373325735,I was bored,,2024-05-09 22:44:30+00:00,1832,Run,"Kansas City, USA",4.0,7.57,30m 20s
34,30928604,Dan Kibet,11370050440,Morning Run,,2024-05-09 14:27:58+00:00,1874,Run,"Kansas City, USA",4.0,7.8,31m 14s
35,30928604,Dan Kibet,11346776126,Lunch Run,,2024-05-06 16:10:49+00:00,2018,Run,"Kansas City, USA",4.11,7.6,31m 16s
36,30928604,Dan Kibet,11440006385,Morning Run,,2024-05-18 14:06:04+00:00,2813,Run,"Kansas City, USA",6.0,7.65,45m 56s
37,30928604,Dan Kibet,11434749165,Afternoon Run,,2024-05-17 22:40:05+00:00,2318,Run,"Kansas City, USA",5.0,7.65,38m 20s
38,30928604,Dan Kibet,11487049089,Morning Run,,2024-05-24 14:33:27+00:00,3139,Run,"Kansas City, USA",7.0,7.32,51m 13s
39,30928604,Dan Kibet,11472415353,Lunch Run,,2024-05-22 16:00:09+00:00,3250,Run,"Kansas City, USA",7.0,7.57,53m 3s
40,30928604,Dan Kibet,11463968569,Morning Run,,2024-05-21 14:04:35+00:00,2820,Run,"Kansas City, USA",6.01,7.57,45m 31s
41,30928604,Dan Kibet,11548930303,Morning Run,,2024-06-01 14:42:27+00:00,2614,Run,"Lee's Summit, USA",6.0,7.17,43m 0s
42,30928604,Dan Kibet,11541405446,Lunch Run,,2024-05-31 16:32:19+00:00,1728,Run,"Kansas City, USA",4.0,7.18,28m 44s
43,30928604,Dan Kibet,11615148416,Afternoon Hike,,2024-06-09 20:00:54+00:00,3520,Hike,"Unity Village, USA",2.37,,53m 9s
44,30928604,Dan Kibet,11612741867,Morning Run,,2024-06-09 14:11:34+00:00,2730,Run,"Kansas City, USA",6.01,7.47,44m 53s
