,Athlete ID,Name,Week Number,Date Range,Distance (km),Time,Elevation (m)
0,26188193,Mykola NYZHNYK,01,Activities for 1 Jan 2024 - 7 Jan 2024,60.02838199999999,4h 27m,145.0848
1,26188193,Mykola NYZHNYK,02,Activities for 8 Jan 2024 - 14 Jan 2024,94.95106,6h 42m,50.9016
2,26188193,Mykola NYZHNYK,03,Activities for 15 Jan 2024 - 21 Jan 2024,81.432604,5h 37m,0.0
3,26188193,Mykola NYZHNYK,04,Activities for 22 Jan 2024 - 28 Jan 2024,120.378632,8h 47m,288.9504
4,26188193,Mykola NYZHNYK,05,Activities for 29 Jan 2024 - 4 Feb 2024,107.503912,7h 48m,185.928
5,26188193,Mykola NYZHNYK,06,Activities for 5 Feb 2024 - 11 Feb 2024,120.378632,9h 4m,181.05120000000002
6,26188193,Mykola NYZHNYK,07,Activities for 12 Feb 2024 - 18 Feb 2024,150.634224,10h 52m,388.0104
7,26188193,Mykola NYZHNYK,08,Activities for 19 Feb 2024 - 25 Feb 2024,149.990488,10h 59m,356.92080000000004
8,26188193,Mykola NYZHNYK,09,Activities for 26 Feb 2024 - 3 Mar 2024,149.990488,11h 15m,326.136
9,26188193,Mykola NYZHNYK,10,Activities for 4 Mar 2024 - 10 Mar 2024,150.634224,10h 24m,449.88480000000004
10,26188193,Mykola NYZHNYK,11,Activities for 11 Mar 2024 - 17 Mar 2024,149.990488,11h 1m,324.0024
11,26188193,Mykola NYZHNYK,12,Activities for 18 Mar 2024 - 24 Mar 2024,150.151422,11h 5m,487.9848
12,26188193,Mykola NYZHNYK,13,Activities for 25 Mar 2024 - 31 Mar 2024,149.990488,10h 34m,314.8584
13,26188193,Mykola NYZHNYK,14,Activities for 1 Apr 2024 - 7 Apr 2024,120.217698,8h 40m,637.9464
14,26188193,Mykola NYZHNYK,15,Activities for 8 Apr 2024 - 14 Apr 2024,149.990488,10h 19m,1110.996
15,26188193,Mykola NYZHNYK,16,Activities for 15 Apr 2024 - 21 Apr 2024,150.151422,10h 18m,968.0448
16,26188193,Mykola NYZHNYK,17,Activities for 22 Apr 2024 - 28 Apr 2024,120.05676399999999,8h 24m,732.1296
17,26188193,Mykola NYZHNYK,18,Activities for 29 Apr 2024 - 5 May 2024,100.100948,7h 3m,281.0256
18,26188193,Mykola NYZHNYK,19,Activities for 6 May 2024 - 12 May 2024,100.100948,7h 9m,178.91760000000002
19,26188193,Mykola NYZHNYK,20,Activities for 13 May 2024 - 19 May 2024,98.652542,6h 57m,192.024
20,26188193,Mykola NYZHNYK,21,Activities for 20 May 2024 - 26 May 2024,63.24706199999999,5h 4m,255.1176
21,26188193,Mykola NYZHNYK,22,Activities for 27 May 2024 - 2 Jun 2024,64.051732,4h 48m,210.0072
22,26188193,Mykola NYZHNYK,23,Activities for 3 Jun 2024 - 9 Jun 2024,100.100948,7h 3m,296.8752
23,26188193,Mykola NYZHNYK,24,Activities for 10 Jun 2024 - 16 Jun 2024,59.22371199999999,4h 29m,114.90960000000001
24,26188193,Mykola NYZHNYK,25,Activities for 17 Jun 2024 - 23 Jun 2024,87.548096,6h 31m,216.10320000000002
25,26188193,Mykola NYZHNYK,26,Activities for 24 Jun 2024 - 30 Jun 2024,61.95959,4h 48m,139.9032
26,26188193,Mykola NYZHNYK,27,Activities for 1 Jul 2024 - 7 Jul 2024,70.489092,5h 12m,224.94240000000002
27,26188193,Mykola NYZHNYK,28,Activities for 8 Jul 2024 - 14 Jul 2024,100.261882,7h 21m,345.03360000000004
28,26188193,Mykola NYZHNYK,29,Activities for 15 Jul 2024 - 21 Jul 2024,70.00628999999999,5h 27m,303.8856
29,26188193,Mykola NYZHNYK,30,Activities for 22 Jul 2024 - 28 Jul 2024,100.744684,7h 27m,376.1232
